SN,selfColor,Matching,Label,Response,Correct,RT
43,red,Match,Self,Match,1,0.677339
43,red,Nonmatch,Self,Nonmatch,1,0.7664015
43,red,Nonmatch,Self,Nonmatch,1,0.7444561
43,red,Nonmatch,Friend,Nonmatch,1,0.931554
43,red,Nonmatch,Friend,Nonmatch,1,0.9105192
43,red,Match,Friend,Match,1,0.8101336
43,red,Nonmatch,Self,Nonmatch,1,0.7099509
43,red,Match,Friend,Match,1,0.8336177
43,red,Nonmatch,Friend,Nonmatch,1,0.7460474
43,red,Nonmatch,Friend,Nonmatch,1,0.8068836
43,red,Match,Self,Match,1,0.715968
43,red,Nonmatch,Self,Nonmatch,1,0.8357068
43,red,Match,Friend,Match,1,0.7815048
43,red,Nonmatch,Friend,Nonmatch,1,1.3691998
43,red,Match,Friend,Match,1,0.9208862
43,red,Match,Self,Match,1,0.6807923
43,red,Nonmatch,Friend,Nonmatch,1,0.6738478
43,red,Match,Self,Match,1,0.6110002
43,red,Nonmatch,Friend,Nonmatch,1,0.7994035
43,red,Match,Friend,Match,1,0.7108454
43,red,Match,Friend,Match,1,0.8400101
43,red,Nonmatch,Self,Nonmatch,1,0.6771242
43,red,Match,Friend,Match,1,0.7420875
43,red,Nonmatch,Self,Nonmatch,1,0.7121209
43,red,Match,Friend,Nonmatch,0,0.6447825
43,red,Nonmatch,Self,Nonmatch,1,0.7550009
43,red,Match,Friend,Match,1,0.7132209
43,red,Nonmatch,Friend,Nonmatch,1,0.6767873
43,red,Nonmatch,Friend,Nonmatch,1,0.9281603
43,red,Match,Self,Match,1,0.6511132
43,red,Nonmatch,Self,Nonmatch,1,0.675956
43,red,Match,Self,Match,1,0.6701149
43,red,Nonmatch,Self,Nonmatch,1,0.6778256
43,red,Match,Self,Match,1,0.6729011
43,red,Match,Friend,Match,1,0.7805527
43,red,Nonmatch,Friend,Nonmatch,1,0.7407253
43,red,Nonmatch,Friend,Nonmatch,1,1.152257
43,red,Nonmatch,Self,Nonmatch,1,0.8577897
43,red,Match,Self,Match,1,0.7110079
43,red,Match,Friend,Match,1,0.7708309
43,red,Match,Self,Match,1,0.6483453
43,red,Match,Friend,Match,1,0.738759
43,red,Nonmatch,Self,Nonmatch,1,0.6761398
43,red,Match,Friend,Match,1,0.6380482
43,red,Match,Self,Match,1,0.5486909
43,red,Nonmatch,Friend,Nonmatch,1,0.6731494
43,red,Nonmatch,Self,Nonmatch,1,0.8683122
43,red,Nonmatch,Self,Nonmatch,1,0.7178395
43,red,Match,Self,Match,1,0.609714
43,red,Match,Self,Match,1,0.7090084
43,red,Nonmatch,Friend,Nonmatch,1,0.6469433
43,red,Match,Friend,Match,1,0.6413177
43,red,Nonmatch,Self,Nonmatch,1,0.7094242
43,red,Nonmatch,Self,Nonmatch,1,1.0814188
43,red,Match,Friend,Match,1,0.7535678
43,red,Nonmatch,Friend,Nonmatch,1,1.0008746
43,red,Match,Friend,Match,1,0.8489408
43,red,Match,Self,Match,1,0.620376
43,red,Nonmatch,Friend,Nonmatch,1,0.8128055
43,red,Nonmatch,Friend,Nonmatch,1,0.7470293
43,red,Nonmatch,Self,Nonmatch,1,0.7428333
43,red,Match,Friend,Match,1,0.803881
43,red,Nonmatch,Friend,Nonmatch,1,0.6167692
43,red,Nonmatch,Friend,Nonmatch,1,0.7399889
43,red,Nonmatch,Self,Nonmatch,1,0.7729916
43,red,Match,Self,Match,1,0.648648
43,red,Nonmatch,Friend,Nonmatch,1,0.5803444
43,red,Nonmatch,Self,Nonmatch,1,0.7039855
43,red,Nonmatch,Self,Nonmatch,1,0.6694191
43,red,Nonmatch,Self,Nonmatch,1,0.5823627
43,red,Nonmatch,Self,Nonmatch,1,0.54411
43,red,Match,Friend,Match,1,0.8595999
43,red,Nonmatch,Friend,Nonmatch,1,0.8694439
43,red,Match,Friend,Match,1,0.7169518
43,red,Nonmatch,Self,Nonmatch,1,0.6173282
43,red,Match,Friend,Match,1,0.7081955
43,red,Match,Friend,Match,1,0.8035134
43,red,Nonmatch,Self,Nonmatch,1,0.7694343
43,red,Nonmatch,Self,Nonmatch,1,0.6660779
43,red,Match,Self,Match,1,0.6735787
43,red,Nonmatch,Friend,Nonmatch,1,0.7722604
43,red,Nonmatch,Self,Nonmatch,1,0.9015379
43,red,Match,Friend,Match,1,0.7781186
43,red,Match,Friend,Match,1,0.7381883
43,red,Match,Self,Match,1,0.7039553
43,red,Match,Self,Match,1,0.6998496
43,red,Match,Self,Match,1,0.6416673
43,red,Match,Self,Match,1,0.6447119
43,red,Match,Self,Match,1,0.6074475
43,red,Match,Friend,Match,1,0.7664301
43,red,Nonmatch,Friend,Nonmatch,1,0.74438
43,red,Nonmatch,Self,Nonmatch,1,0.9333868
43,red,Match,Self,Match,1,0.8739865
43,red,Match,Friend,Match,1,1.0012069
43,red,Nonmatch,Self,Nonmatch,1,0.9629507
43,red,Match,Self,Match,1,0.7142611
43,red,Nonmatch,Friend,Nonmatch,1,0.6752293
43,red,Match,Self,Match,1,0.669615
43,red,Match,Self,Match,1,0.7082621
43,red,Match,Self,Match,1,0.6080066
43,red,Match,Friend,Match,1,0.6675003
43,red,Nonmatch,Self,Nonmatch,1,0.7059672
43,red,Nonmatch,Friend,Nonmatch,1,1.0248923
43,red,Match,Self,Match,1,0.7132209
43,red,Match,Self,Match,1,0.7730315
43,red,Nonmatch,Friend,Nonmatch,1,0.7743886
44,blue,Nonmatch,Friend,Nonmatch,1,1.0005938
44,blue,Nonmatch,Self,Nonmatch,1,0.7205736
44,blue,Nonmatch,Self,Nonmatch,1,0.7089081
44,blue,Match,Self,Match,1,0.8039069
44,blue,Nonmatch,Self,Nonmatch,1,0.969449
44,blue,Nonmatch,Friend,Nonmatch,1,0.8106842
44,blue,Nonmatch,Self,Nonmatch,1,1.0916303
44,blue,Nonmatch,Self,Nonmatch,1,0.725648
44,blue,Match,Self,Match,1,0.8368944
44,blue,Nonmatch,Friend,Nonmatch,1,0.8361481
44,blue,Match,Self,Match,1,1.1198993
44,blue,Nonmatch,Self,Nonmatch,1,0.7255849
44,blue,Match,Self,Match,1,0.8626326
44,blue,Nonmatch,Self,Nonmatch,1,0.8735982
44,blue,Match,Friend,Match,1,0.9409771
44,blue,Match,Self,Match,1,1.0258505
44,blue,Match,Friend,Match,1,1.1693966
44,blue,Nonmatch,Self,Nonmatch,1,0.7243213
44,blue,Nonmatch,Self,Nonmatch,1,0.7966559
44,blue,Match,Friend,Match,1,0.870268
44,blue,Nonmatch,Friend,Nonmatch,1,0.9423159
44,blue,Match,Friend,Match,1,0.8449719
44,blue,Match,Friend,Match,1,0.8724944
44,blue,Match,Self,Match,1,0.8044142
44,blue,Nonmatch,Friend,Nonmatch,1,0.8743754
44,blue,Match,Friend,Match,1,1.1005269
44,blue,Nonmatch,Friend,Nonmatch,1,1.1737906
44,blue,Match,Self,Match,1,0.6950014
44,blue,Nonmatch,Friend,Nonmatch,1,0.7048101
44,blue,Match,Self,Match,1,0.9587509
44,blue,Match,Self,Match,1,0.8180178
44,blue,Match,Self,Match,1,0.6503686
44,blue,Match,Self,Match,1,0.7399987
44,blue,Nonmatch,Self,Nonmatch,1,0.8390819
44,blue,Nonmatch,Self,Nonmatch,1,0.897333
44,blue,Nonmatch,Self,Nonmatch,1,1.0030512
44,blue,Match,Self,Match,1,0.9764151
44,blue,Match,Self,Match,1,0.6548154
44,blue,Match,Friend,Match,1,0.7076932
44,blue,Match,Friend,Match,1,0.6115625
44,blue,Nonmatch,Self,Nonmatch,1,0.7644313
44,blue,Nonmatch,Friend,Nonmatch,1,1.1271926
44,blue,Match,Friend,Match,1,0.9115585
44,blue,Nonmatch,Friend,Nonmatch,1,0.9050228
44,blue,Match,Self,Match,1,1.190621
44,blue,Match,Self,Match,1,0.5708355
44,blue,Nonmatch,Self,Nonmatch,1,0.8348088
44,blue,Match,Friend,Match,1,0.9330345
44,blue,Nonmatch,Friend,Nonmatch,1,0.9108527
44,blue,Match,Self,Match,1,0.7155778
44,blue,Match,Friend,Match,1,0.8689923
44,blue,Nonmatch,Self,Nonmatch,1,1.0384728
44,blue,Nonmatch,Self,Nonmatch,1,0.7265134
44,blue,Match,Self,Match,1,0.9963039
44,blue,Nonmatch,Friend,Nonmatch,1,0.8459096
44,blue,Match,Friend,Match,1,0.9696129
44,blue,Match,Self,Match,1,0.8393821
44,blue,Match,Friend,Match,1,0.7710786
44,blue,Nonmatch,Friend,Nonmatch,1,0.8098726
44,blue,Nonmatch,Self,Match,0,0.7409466
44,blue,Nonmatch,Friend,Nonmatch,1,0.9320074
44,blue,Nonmatch,Self,Nonmatch,0,0
44,blue,Nonmatch,Friend,Nonmatch,1,0.8944462
44,blue,Match,Self,Match,1,0.7416983
44,blue,Nonmatch,Friend,Nonmatch,1,0.8334639
44,blue,Match,Self,Match,1,0.6802922
44,blue,Nonmatch,Self,Nonmatch,1,0.918808
44,blue,Match,Friend,Match,1,0.6843123
44,blue,Match,Friend,Match,1,0.9333889
44,blue,Match,Friend,Match,1,0.8136729
44,blue,Match,Self,Match,1,0.7441015
44,blue,Nonmatch,Self,Nonmatch,1,1.1889425
44,blue,Match,Self,Match,1,0.6548572
44,blue,Match,Friend,Match,1,0.7383819
44,blue,Nonmatch,Friend,Nonmatch,1,0.7095134
44,blue,Nonmatch,Friend,Nonmatch,1,0.9596115
44,blue,Nonmatch,Friend,Nonmatch,1,0.7467944
44,blue,Match,Friend,Match,1,0.6757294
44,blue,Match,Friend,Match,1,1.4380192
44,blue,Nonmatch,Self,Nonmatch,1,0.7603129
44,blue,Match,Friend,Match,1,0.8964294
44,blue,Nonmatch,Self,Nonmatch,1,0.7475744
44,blue,Nonmatch,Friend,Nonmatch,1,0.9001509
44,blue,Nonmatch,Self,Nonmatch,1,1.1645747
44,blue,Match,Friend,Match,1,0.8208635
44,blue,Nonmatch,Friend,Nonmatch,1,0.8415437
44,blue,Nonmatch,Self,Nonmatch,1,1.0679249
44,blue,Nonmatch,Self,Nonmatch,1,0.9180625
44,blue,Match,Self,Match,1,0.6218888
44,blue,Nonmatch,Self,Nonmatch,1,0.6990323
44,blue,Nonmatch,Self,Nonmatch,1,0.7714848
44,blue,Match,Self,Match,1,0.6488641
44,blue,Nonmatch,Self,Nonmatch,1,0.7084836
44,blue,Nonmatch,Friend,Nonmatch,1,1.2203176
44,blue,Match,Friend,Match,1,0.7307128
44,blue,Match,Friend,Match,1,1.2841168
44,blue,Match,Self,Match,1,0.6244097
44,blue,Match,Friend,Match,1,0.6061048
44,blue,Nonmatch,Friend,Nonmatch,1,0.6322382
44,blue,Match,Self,Match,1,0.672078
44,blue,Match,Self,Match,1,0.8055777
44,blue,Nonmatch,Friend,Nonmatch,1,0.6762442
44,blue,Match,Friend,Match,1,0.7669052
44,blue,Match,Self,Match,1,0.6486188
44,blue,Match,Self,Match,1,0.7081535
44,blue,Nonmatch,Friend,Match,0,0.7024413
44,blue,Match,Self,Match,1,0.651055
44,blue,Match,Self,Match,1,0.5812279
44,blue,Nonmatch,Self,Nonmatch,1,0.6408713
44,blue,Match,Self,Match,1,0.6046307
44,blue,Match,Friend,Match,1,0.6102018
44,blue,Match,Self,Match,1,0.7219137
44,blue,Match,Friend,Match,1,0.6156469
44,blue,Match,Self,Match,1,0.4495632
44,blue,Nonmatch,Friend,Nonmatch,1,0.6687111
44,blue,Match,Friend,Match,1,0.9340361
44,blue,Nonmatch,Self,Nonmatch,1,0.6530736
44,blue,Match,Friend,Match,1,0.8288785
44,blue,Nonmatch,Friend,Nonmatch,1,0.7729723
44,blue,Match,Friend,Match,1,0.6183465
44,blue,Nonmatch,Self,Match,0,0.9746383
44,blue,Nonmatch,Friend,Match,0,0.6216161
44,blue,Nonmatch,Friend,Nonmatch,1,0.8496595
44,blue,Nonmatch,Friend,Nonmatch,1,0.9084764
44,blue,Nonmatch,Self,Nonmatch,1,0.8445551
44,blue,Nonmatch,Self,Nonmatch,1,1.1920156
44,blue,Nonmatch,Self,Nonmatch,1,1.171098
44,blue,Match,Friend,Match,1,0.8264598
44,blue,Match,Friend,Match,1,0.8703153
44,blue,Nonmatch,Friend,Nonmatch,1,0.7082357
44,blue,Nonmatch,Self,Nonmatch,1,0.9016693
44,blue,Nonmatch,Friend,Nonmatch,1,1.0058469
44,blue,Nonmatch,Friend,Nonmatch,1,1.2619708
44,blue,Match,Friend,Match,1,0.7289538
44,blue,Match,Friend,Match,1,0.4491148
44,blue,Nonmatch,Friend,Nonmatch,1,0.6051741
44,blue,Nonmatch,Friend,Nonmatch,1,0.6741685
44,blue,Nonmatch,Self,Nonmatch,1,0.6728114
44,blue,Match,Friend,Match,1,1.1896894
44,blue,Match,Friend,Match,1,0.6920777
44,blue,Match,Self,Match,1,0.6056395
44,blue,Match,Self,Match,1,0.5776274
44,blue,Nonmatch,Friend,Nonmatch,1,0.7683373
44,blue,Nonmatch,Friend,Nonmatch,1,0.648639
45,red,Match,Self,Match,1,0.5183147
45,red,Match,Friend,Nonmatch,0,0.725688
45,red,Match,Self,Match,1,0.7090593
45,red,Nonmatch,Self,Nonmatch,1,0.6464296
45,red,Match,Friend,Match,1,0.5456181
45,red,Nonmatch,Friend,Nonmatch,1,0.7929743
45,red,Match,Friend,Match,1,0.7395805
45,red,Nonmatch,Self,Nonmatch,1,0.9356212
45,red,Match,Friend,Match,1,0.6846849
45,red,Nonmatch,Friend,Nonmatch,1,0.6801906
45,red,Nonmatch,Self,Nonmatch,1,0.8676487
45,red,Nonmatch,Self,Nonmatch,1,0.6859765
45,red,Nonmatch,Friend,Nonmatch,1,0.6458484
45,red,Match,Friend,Match,1,0.644042
45,red,Nonmatch,Friend,Nonmatch,1,0.7688878
45,red,Match,Friend,Match,1,0.7972456
45,red,Nonmatch,Friend,Nonmatch,1,0.7438488
45,red,Nonmatch,Friend,Nonmatch,1,0.8413024
45,red,Match,Self,Match,1,0.589505
45,red,Match,Friend,Match,1,0.671904
45,red,Nonmatch,Self,Nonmatch,1,0.806051
45,red,Match,Friend,Match,1,0.7765725
45,red,Match,Friend,Match,1,0.9052598
45,red,Nonmatch,Friend,Nonmatch,1,0.6218015
45,red,Match,Self,Match,1,0.5557779
45,red,Match,Self,Match,1,0.7044248
45,red,Nonmatch,Friend,Nonmatch,1,0.6099713
45,red,Nonmatch,Friend,Nonmatch,1,0.5406624
45,red,Match,Friend,Match,1,0.7689025
45,red,Nonmatch,Self,Nonmatch,1,0.5790098
45,red,Match,Self,Match,1,0.7957466
45,red,Match,Self,Match,1,0.5178792
45,red,Match,Self,Match,1,0.542609
45,red,Match,Self,Match,1,0.5088842
45,red,Match,Friend,Match,1,0.6328467
45,red,Match,Self,Match,1,0.5478376
45,red,Nonmatch,Self,Nonmatch,1,0.575099
45,red,Match,Self,Match,1,0.5778394
45,red,Match,Friend,Match,1,0.5769721
45,red,Match,Friend,Match,1,0.7666817
45,red,Nonmatch,Self,Nonmatch,1,0.6336007
45,red,Nonmatch,Self,Nonmatch,1,0.7721432
45,red,Match,Self,Match,1,0.6081498
45,red,Nonmatch,Self,Nonmatch,1,0.6091985
45,red,Match,Friend,Match,1,0.5496694
45,red,Match,Self,Match,1,0.6063557
45,red,Nonmatch,Self,Nonmatch,1,0.6023936
45,red,Match,Friend,Match,1,0.7375764
45,red,Match,Friend,Match,1,0.6501504
45,red,Match,Self,Match,1,0.484127
45,red,Nonmatch,Friend,Nonmatch,1,0.6040005
45,red,Match,Self,Match,1,0.4491321
45,red,Match,Friend,Match,1,0.5081867
45,red,Match,Friend,Match,1,0.5726482
45,red,Nonmatch,Friend,Nonmatch,1,0.5431914
45,red,Nonmatch,Self,Nonmatch,1,0.768972
45,red,Nonmatch,Self,Match,0,0.5854964
45,red,Nonmatch,Friend,Nonmatch,1,0.7673783
45,red,Nonmatch,Friend,Nonmatch,1,0.7406573
45,red,Match,Self,Match,1,0.5834453
45,red,Match,Self,Match,1,0.4794155
45,red,Match,Friend,Nonmatch,0,0.6696376
45,red,Nonmatch,Self,Nonmatch,1,0.7012572
45,red,Match,Friend,Match,1,0.5494467
45,red,Nonmatch,Friend,Nonmatch,1,0.6408423
45,red,Match,Self,Match,1,0.5406416
45,red,Match,Self,Match,1,0.6004728
45,red,Nonmatch,Friend,Nonmatch,1,0.6412021
45,red,Nonmatch,Friend,Nonmatch,1,0.540015
45,red,Nonmatch,Friend,Nonmatch,1,0.6639583
45,red,Nonmatch,Friend,Nonmatch,1,0.5119875
45,red,Nonmatch,Self,Nonmatch,1,1.1129638
45,red,Match,Self,Match,1,0.588556
45,red,Nonmatch,Friend,Nonmatch,1,0.5420946
45,red,Match,Self,Match,1,0.4780723
45,red,Nonmatch,Friend,Nonmatch,1,0.5093423
45,red,Match,Self,Match,1,0.4108731
45,red,Nonmatch,Self,Nonmatch,1,0.7570251
45,red,Match,Self,Match,1,0.5815177
45,red,Match,Friend,Match,1,0.6741527
45,red,Match,Self,Match,1,0.6417542
45,red,Match,Self,Match,1,0.4769546
45,red,Match,Self,Match,1,0.4439923
45,red,Nonmatch,Self,Nonmatch,1,0.7322887
45,red,Nonmatch,Self,Nonmatch,1,0.7759696
45,red,Nonmatch,Self,Nonmatch,1,0.58343
45,red,Nonmatch,Friend,Nonmatch,1,0.5613597
45,red,Nonmatch,Self,Nonmatch,1,0.6359953
45,red,Match,Self,Match,1,0.5762908
45,red,Nonmatch,Self,Nonmatch,1,0.5761553
45,red,Nonmatch,Friend,Nonmatch,1,0.6025723
45,red,Match,Friend,Match,1,0.6083171
45,red,Match,Friend,Match,1,0.8305011
45,red,Nonmatch,Self,Nonmatch,1,0.5505755
45,red,Match,Self,Match,1,0.5392496
45,red,Nonmatch,Friend,Nonmatch,1,0.5286588
45,red,Match,Friend,Match,1,0.6505657
45,red,Match,Friend,Match,1,0.5762572
45,red,Nonmatch,Friend,Nonmatch,1,0.4802395
45,red,Match,Friend,Match,1,0.6328578
45,red,Nonmatch,Friend,Nonmatch,1,0.5769145
45,red,Match,Self,Match,1,0.5087851
45,red,Nonmatch,Self,Nonmatch,1,0.605974
45,red,Nonmatch,Self,Nonmatch,1,0.609025
45,red,Nonmatch,Self,Nonmatch,1,0.5140454
45,red,Match,Self,Match,1,0.6418677
45,red,Nonmatch,Self,Nonmatch,1,0.7059434
45,red,Match,Friend,Match,1,0.8093433
45,red,Match,Friend,Match,1,0.5177333
45,red,Nonmatch,Friend,Nonmatch,1,0.477201
45,red,Nonmatch,Self,Nonmatch,1,0.7345785
45,red,Match,Self,Match,1,0.5118849
45,red,Nonmatch,Friend,Nonmatch,1,0.5064516
45,red,Match,Friend,Nonmatch,0,0.5085823
45,red,Match,Self,Match,1,0.513441
45,red,Match,Friend,Match,1,0.7008247
45,red,Nonmatch,Friend,Nonmatch,1,0.5171269
45,red,Nonmatch,Self,Nonmatch,1,0.7965406
45,red,Match,Friend,Match,1,0.5519873
45,red,Nonmatch,Self,Nonmatch,1,0.5745442
45,red,Match,Self,Match,1,0.5246954
45,red,Nonmatch,Self,Nonmatch,1,0.5716392
45,red,Match,Friend,Nonmatch,0,0.5435635
45,red,Nonmatch,Friend,Nonmatch,1,0.622995
45,red,Nonmatch,Self,Nonmatch,1,0.6398462
45,red,Match,Friend,Match,1,0.639606
45,red,Match,Friend,Match,1,0.541741
45,red,Nonmatch,Friend,Nonmatch,1,0.5693366
45,red,Nonmatch,Friend,Nonmatch,1,0.6618637
45,red,Nonmatch,Self,Nonmatch,1,0.6082267
45,red,Nonmatch,Friend,Nonmatch,1,0.8329638
45,red,Nonmatch,Self,Nonmatch,1,0.7463832
45,red,Match,Self,Match,1,0.5226955
45,red,Nonmatch,Self,Nonmatch,1,0.599152
45,red,Nonmatch,Self,Nonmatch,1,0.624288
45,red,Nonmatch,Self,Nonmatch,1,0.5773148
45,red,Match,Friend,Match,1,0.6425492
45,red,Nonmatch,Friend,Nonmatch,1,0.6071922
45,red,Nonmatch,Friend,Nonmatch,1,0.5132798
45,red,Match,Self,Match,1,0.4759183
45,red,Nonmatch,Friend,Nonmatch,1,0.4611505
45,red,Match,Friend,Match,1,0.5995137
45,red,Nonmatch,Friend,Nonmatch,1,0.5110227
45,red,Match,Self,Match,1,0.4752914
46,blue,Match,Self,Match,1,0.489609
46,blue,Nonmatch,Friend,Nonmatch,1,0.5275569
46,blue,Match,Friend,Nonmatch,0,0
46,blue,Match,Self,Match,1,0.4609495
46,blue,Match,Friend,Match,1,0.6286623
46,blue,Match,Friend,Match,1,0.7009459
46,blue,Nonmatch,Friend,Nonmatch,1,0.6050949
46,blue,Nonmatch,Friend,Nonmatch,1,0.8957703
46,blue,Match,Friend,Match,1,0.6512379
46,blue,Nonmatch,Self,Nonmatch,1,0.7079957
46,blue,Nonmatch,Friend,Match,0,0.7081562
46,blue,Nonmatch,Friend,Nonmatch,1,0.8172534
46,blue,Match,Self,Match,1,0.585069
46,blue,Nonmatch,Self,Nonmatch,1,0.6079341
46,blue,Match,Self,Match,1,0.5457738
46,blue,Nonmatch,Self,Nonmatch,1,0.6082719
46,blue,Match,Self,Match,1,0.6026334
46,blue,Match,Self,Match,1,0.481637
46,blue,Nonmatch,Friend,Nonmatch,1,0.5408411
46,blue,Match,Self,Match,1,0.5697815
46,blue,Match,Friend,Match,1,0.661869
46,blue,Nonmatch,Friend,Nonmatch,1,0.7337314
46,blue,Match,Self,Match,1,0.5457573
46,blue,Nonmatch,Self,Match,0,0.7319803
46,blue,Match,Friend,Match,1,0.6218569
46,blue,Nonmatch,Self,Nonmatch,1,0.6074242
46,blue,Nonmatch,Self,Match,0,0.481235
46,blue,Nonmatch,Self,Nonmatch,1,0.6343715
46,blue,Nonmatch,Friend,Nonmatch,1,0.7035577
46,blue,Match,Friend,Nonmatch,0,0.8049727
46,blue,Match,Friend,Match,1,0.7141863
46,blue,Match,Self,Match,1,0.5163126
46,blue,Nonmatch,Self,Nonmatch,1,0.8941061
46,blue,Match,Self,Match,1,0.5565446
46,blue,Match,Friend,Match,1,0.596597
46,blue,Nonmatch,Self,Nonmatch,1,0.6024909
46,blue,Nonmatch,Friend,Nonmatch,1,0.5759542
46,blue,Match,Self,Match,1,0.4976107
46,blue,Match,Friend,Match,1,0.6356047
46,blue,Match,Self,Match,1,0.5349769
46,blue,Nonmatch,Friend,Nonmatch,1,0.5079634
46,blue,Match,Friend,Match,1,0.8255511
46,blue,Match,Friend,Match,1,0.6432511
46,blue,Nonmatch,Self,Nonmatch,1,0.667758
46,blue,Nonmatch,Friend,Nonmatch,1,0.7600164
46,blue,Match,Self,Match,1,0.5231423
46,blue,Match,Friend,Match,1,0.6677411
46,blue,Match,Friend,Match,1,0.6330394
46,blue,Nonmatch,Friend,Nonmatch,1,0.909735
46,blue,Match,Self,Match,1,0.4928499
46,blue,Nonmatch,Friend,Nonmatch,1,0.6033687
46,blue,Nonmatch,Self,Nonmatch,1,0.5768942
46,blue,Match,Self,Match,1,0.447178
46,blue,Nonmatch,Friend,Nonmatch,1,0.5364656
46,blue,Match,Self,Match,1,0.4362258
46,blue,Nonmatch,Self,Nonmatch,1,0.503323
46,blue,Nonmatch,Self,Nonmatch,1,0.6363514
46,blue,Match,Friend,Nonmatch,0,0.7390431
46,blue,Match,Friend,Match,1,0.6239508
46,blue,Nonmatch,Self,Nonmatch,1,0.609077
46,blue,Match,Friend,Match,1,0.8000312
46,blue,Match,Friend,Nonmatch,0,0.4886128
46,blue,Nonmatch,Self,Match,0,0.5764654
46,blue,Match,Self,Match,1,0.4167867
46,blue,Match,Friend,Match,1,0.5686928
46,blue,Match,Self,Match,1,0.4760854
46,blue,Match,Friend,Match,1,0.5404503
46,blue,Nonmatch,Friend,Nonmatch,1,0.5763065
46,blue,Nonmatch,Self,Nonmatch,1,0.4451351
46,blue,Nonmatch,Self,Nonmatch,0,0
46,blue,Nonmatch,Friend,Nonmatch,1,0.644384
46,blue,Match,Friend,Match,1,0.6411452
46,blue,Match,Self,Match,1,0.5250368
46,blue,Match,Friend,Match,1,0.5090274
46,blue,Nonmatch,Self,Nonmatch,1,0.697044
46,blue,Nonmatch,Self,Nonmatch,1,0.6440041
46,blue,Match,Self,Match,1,0.5167264
46,blue,Match,Self,Match,1,0.4778108
46,blue,Match,Self,Match,1,0.4769014
46,blue,Nonmatch,Friend,Nonmatch,1,0.5727947
46,blue,Match,Friend,Nonmatch,0,0.5379403
46,blue,Match,Friend,Match,1,0.7104263
46,blue,Match,Friend,Match,1,0.5472385
46,blue,Match,Friend,Match,1,0.5380021
46,blue,Nonmatch,Self,Nonmatch,1,0.6640377
46,blue,Match,Self,Match,1,0.545807
46,blue,Nonmatch,Self,Nonmatch,1,0.6688727
46,blue,Nonmatch,Friend,Nonmatch,1,0.6444452
46,blue,Nonmatch,Friend,Match,0,0.642334
46,blue,Nonmatch,Self,Nonmatch,1,0.5604221
46,blue,Match,Self,Match,1,0.6341554
46,blue,Match,Self,Match,1,0.4803144
46,blue,Match,Self,Match,1,0.5071076
46,blue,Match,Self,Match,1,0.5092607
46,blue,Match,Self,Match,1,0.4753681
46,blue,Nonmatch,Friend,Nonmatch,1,0.5691089
46,blue,Nonmatch,Friend,Nonmatch,1,0.7799679
46,blue,Match,Friend,Match,1,0.6462031
46,blue,Nonmatch,Friend,Nonmatch,1,0.6419535
46,blue,Match,Self,Match,1,0.3815954
46,blue,Match,Friend,Match,1,0.5993938
46,blue,Match,Self,Match,1,0.6404741
46,blue,Nonmatch,Self,Nonmatch,1,0.5397769
46,blue,Nonmatch,Self,Match,0,0.5364651
46,blue,Match,Friend,Match,1,0.615505
46,blue,Nonmatch,Friend,Nonmatch,1,0.5756759
46,blue,Match,Friend,Match,1,0.6675974
46,blue,Nonmatch,Friend,Nonmatch,1,0.663751
46,blue,Nonmatch,Self,Match,0,0.5141506
46,blue,Nonmatch,Self,Nonmatch,1,0.5598761
46,blue,Nonmatch,Friend,Nonmatch,1,0.7005289
46,blue,Match,Friend,Match,1,0.7113262
46,blue,Nonmatch,Friend,Nonmatch,1,0.7683634
46,blue,Nonmatch,Friend,Match,0,0.6798166
46,blue,Nonmatch,Self,Nonmatch,1,0.426064
46,blue,Nonmatch,Self,Nonmatch,1,0.6053886
46,blue,Nonmatch,Self,Nonmatch,1,0.5101545
46,blue,Match,Self,Match,1,0.602222
46,blue,Nonmatch,Self,Nonmatch,1,0.4490356
46,blue,Nonmatch,Friend,Nonmatch,1,0.6689905
46,blue,Nonmatch,Friend,Nonmatch,1,0.5891289
46,blue,Nonmatch,Friend,Nonmatch,1,0.5143271
46,blue,Nonmatch,Self,Match,0,0.6360687
46,blue,Nonmatch,Self,Nonmatch,1,0.5030232
46,blue,Nonmatch,Self,Nonmatch,1,0.4761353
46,blue,Match,Self,Match,1,0.6358616
46,blue,Match,Self,Match,1,0.417189
46,blue,Match,Friend,Nonmatch,0,0.4399525
46,blue,Nonmatch,Friend,Nonmatch,1,0.5377656
46,blue,Match,Self,Match,1,0.3786201
46,blue,Match,Friend,Nonmatch,0,0.4388018
46,blue,Nonmatch,Self,Nonmatch,1,0.6297144
46,blue,Nonmatch,Friend,Match,0,0.5412535
46,blue,Nonmatch,Friend,Nonmatch,1,0.7426501
46,blue,Match,Friend,Nonmatch,0,0.549122
46,blue,Nonmatch,Friend,Nonmatch,0,0
46,blue,Nonmatch,Self,Match,0,0.4766767
46,blue,Nonmatch,Friend,Nonmatch,1,0.5311727
46,blue,Match,Self,Match,1,0.3815182
46,blue,Match,Self,Match,1,0.4054647
46,blue,Nonmatch,Self,Nonmatch,1,0.5042344
46,blue,Match,Friend,Nonmatch,0,0.638853
46,blue,Match,Friend,Nonmatch,0,0.5417888
46,blue,Nonmatch,Friend,Nonmatch,1,0.6845513
47,red,Nonmatch,Self,Nonmatch,1,0.9353121
