SN,Matching,Label,Response,Correct,RT
7,Nonmatch,Stranger,Nonmatch,1,788.2999999940512
7,Nonmatch,Self,Match,0,614.199999997043
7,Nonmatch,Stranger,Nonmatch,1,737.1999999940163
7,Match,Self,Match,1,635.7999999999884
7,Match,Stranger,Match,1,500.0999999999767
7,Nonmatch,Self,Nonmatch,1,692.3999999880907
7,Match,Self,Match,1,677.2999999910826
7,Match,Stranger,Match,1,579.6999999880791
7,Match,Stranger,Match,1,883.1000000000349
7,Nonmatch,Self,Nonmatch,1,749.0999999881024
7,Match,Self,Match,1,671.3999999910593
7,Nonmatch,Self,Match,0,652.2000000000116
7,Nonmatch,Self,Nonmatch,1,641.5999999999767
7,Match,Self,Match,1,533.1999999940163
7,Nonmatch,Self,Nonmatch,1,714.599999991071
7,Match,Stranger,Nonmatch,0,776.9000000000233
7,Nonmatch,Self,Nonmatch,1,833.999999991036
7,Match,Stranger,Match,1,998.9999999970314
7,Nonmatch,Self,Nonmatch,1,756.7999999910826
7,Match,Stranger,Match,1,761.6999999940163
7,Match,Self,Match,1,937.399999994028
7,Nonmatch,Self,Nonmatch,1,939.199999997043
7,Match,Self,Match,1,722.3999999969965
7,Match,Self,Match,1,484.19999999104766
7,Match,Self,Match,1,433.09999999403954
7,Nonmatch,Self,Nonmatch,1,609.5999999999767
7,Nonmatch,Self,Nonmatch,1,495.2999999999884
7,Nonmatch,Self,Nonmatch,1,537.6000000000349
7,Match,Self,Match,1,474.4999999970314
7,Nonmatch,Stranger,Nonmatch,1,583.1999999999534
7,Match,Stranger,Match,1,672.5
7,Match,Self,Match,1,817
7,Match,Stranger,Match,1,775.1000000000349
7,Nonmatch,Stranger,Match,0,491
7,Nonmatch,Self,Match,0,460.7000000000117
7,Nonmatch,Stranger,Nonmatch,1,822.7999999999884
7,Match,Stranger,Match,1,627.1999999880791
7,Nonmatch,Self,Nonmatch,1,684.4999999970314
7,Nonmatch,Stranger,Nonmatch,1,920.7999999999884
7,Match,Stranger,Match,1,709.5999999940395
7,Nonmatch,Stranger,Nonmatch,1,664.4999999970314
7,Nonmatch,Stranger,Nonmatch,1,576.699999997043
8,Match,Self,Match,1,816.5000000029831
8,Match,Self,Match,1,651.199999997014
8,Match,Self,Match,1,527.0999999940395
8,Match,Stranger,Nonmatch,0,491.8000000000029
8,Match,Stranger,Match,1,818.6000000029744
8,Nonmatch,Self,Nonmatch,1,1198.8999999970256
8,Nonmatch,Stranger,Nonmatch,1,853.4000000029773
8,Nonmatch,Stranger,Nonmatch,1,989.3000000059546
8,Match,Stranger,Match,1,1005.1999999940454
8,Nonmatch,Stranger,Nonmatch,1,1314.400000002977
8,Nonmatch,Self,Match,0,926.0999999940396
8,Match,Self,Match,1,708.9000000029773
8,Match,Stranger,Match,1,771.5999999970227
8,Nonmatch,Stranger,Nonmatch,1,818.7000000029802
8,Match,Self,Match,1,705.5000000059663
8,Match,Stranger,Match,1,865.7000000059488
8,Nonmatch,Self,Nonmatch,1,706.2000000029802
8,Nonmatch,Self,Nonmatch,1,644.2000000000116
8,Match,Self,Match,1,901.8999999999942
8,Nonmatch,Self,Nonmatch,1,685.9000000059605
8,Nonmatch,Stranger,Nonmatch,1,1238.9999999970314
8,Match,Stranger,Match,1,1119.5000000029686
8,Match,Self,Match,1,815.9000000059605
8,Nonmatch,Stranger,Nonmatch,1,769.2999999940512
8,Nonmatch,Self,Nonmatch,1,1027.699999997014
8,Nonmatch,Stranger,Match,0,812
8,Match,Self,Match,1,683.4000000000233
8,Match,Self,Match,1,611.3000000059546
8,Nonmatch,Stranger,Nonmatch,1,488.5
8,Match,Stranger,Match,1,797.7000000000116
8,Match,Stranger,Match,1,716.199999997014
8,Nonmatch,Self,Nonmatch,1,515.6999999940454
8,Match,Stranger,Match,1,1040.899999994028
8,Match,Stranger,Match,1,613.8999999999942
8,Nonmatch,Stranger,Nonmatch,1,794.300000002986
8,Match,Stranger,Match,1,582.5999999970081
8,Match,Self,Match,1,569.8999999970256
8,Match,Stranger,Nonmatch,0,637.3999999940279
8,Match,Self,Match,1,606.2000000029802
8,Match,Stranger,Match,1,597.1999999940454
8,Match,Self,Match,1,581.7000000059488
8,Match,Self,Match,1,545.6000000000058
8,Nonmatch,Self,Nonmatch,1,587.2000000000116
8,Match,Stranger,Match,1,690.8999999999942
8,Match,Self,Match,1,1166.1000000000058
8,Nonmatch,Stranger,Nonmatch,1,583.9000000029919
8,Nonmatch,Self,Nonmatch,1,1506.2000000059488
8,Nonmatch,Stranger,Nonmatch,1,1065.899999994028
8,Match,Self,Match,1,875.9000000059605
8,Nonmatch,Self,Nonmatch,1,674.7999999940512
8,Nonmatch,Self,Nonmatch,1,773.3000000059546
8,Nonmatch,Self,Nonmatch,1,845.2999999970198
8,Match,Self,Match,1,774.4999999970314
8,Match,Self,Match,1,568.3000000059546
8,Nonmatch,Stranger,Nonmatch,1,707.6000000000058
8,Match,Stranger,Match,1,944.600000005972
8,Nonmatch,Stranger,Nonmatch,1,955.8000000059546
8,Match,Stranger,Match,1,1198.6000000000058
8,Nonmatch,Self,Nonmatch,1,940.7000000059488
8,Match,Self,Match,1,627.3000000059546
8,Nonmatch,Self,Nonmatch,1,564.8000000059546
8,Nonmatch,Stranger,Nonmatch,1,679.7999999940512
8,Nonmatch,Stranger,Nonmatch,1,1076.8000000059546
8,Match,Stranger,Match,1,844.5000000059372
8,Match,Stranger,Match,1,752.3999999940279
8,Nonmatch,Stranger,Nonmatch,1,515.2999999970198
8,Nonmatch,Self,Nonmatch,1,624.4999999970314
8,Nonmatch,Stranger,Nonmatch,1,923.4000000000232
8,Match,Stranger,Match,1,774.7000000029802
8,Match,Stranger,Match,1,630.9000000029919
8,Nonmatch,Stranger,Nonmatch,1,975.7999999999884
8,Nonmatch,Stranger,Nonmatch,1,914.0999999940396
8,Match,Stranger,Match,1,731.2000000029802
8,Nonmatch,Self,Nonmatch,1,731.1000000030035
8,Nonmatch,Self,Nonmatch,1,732.4000000000233
8,Match,Stranger,Match,1,697.0999999999767
8,Match,Stranger,Match,1,412.5000000029686
8,Match,Stranger,Match,1,1210.9999999940628
8,Nonmatch,Self,Nonmatch,1,846.8999999969965
8,Match,Self,Match,1,641.1000000059721
8,Nonmatch,Self,Nonmatch,1,718.8000000059837
8,Match,Stranger,Match,1,749.1999999940163
8,Nonmatch,Stranger,Nonmatch,1,729.0000000000582
8,Match,Self,Match,1,539.4000000059605
8,Match,Self,Match,1,550
8,Nonmatch,Stranger,Nonmatch,1,519.0999999970081
8,Nonmatch,Stranger,Nonmatch,1,1056.1000000030035
8,Match,Self,Match,1,612.300000002957
8,Match,Stranger,Match,1,809.5999999999767
8,Nonmatch,Self,Nonmatch,1,681.2000000029802
8,Nonmatch,Self,Nonmatch,1,490.2000000000117
8,Match,Self,Match,1,666.3000000059837
8,Match,Self,Match,1,1821.79999999702
8,Nonmatch,Stranger,Nonmatch,1,491.30000000598375
8,Match,Stranger,Match,1,632
8,Match,Self,Match,1,647.2000000000116
8,Nonmatch,Stranger,Nonmatch,1,570.3000000059837
8,Match,Stranger,Match,1,694.5999999940395
8,Match,Stranger,Match,1,648.2000000000116
8,Match,Self,Match,1,633.2999999999884
8,Match,Self,Match,1,478.79999999701977
8,Match,Stranger,Nonmatch,0,552.1000000059721
8,Match,Stranger,Match,1,588.3999999940279
8,Match,Self,Match,1,485.80000000295695
8,Nonmatch,Stranger,Nonmatch,1,1052.900000002992
8,Nonmatch,Stranger,Nonmatch,1,939.3000000059836
8,Nonmatch,Self,Nonmatch,1,1110.5999999999767
8,Match,Self,Match,1,640.4999999970314
8,Match,Self,Match,1,622.0999999999767
8,Match,Self,Match,1,365.2000000000117
8,Nonmatch,Self,Nonmatch,1,824.2000000029802
8,Match,Stranger,Nonmatch,0,665.5999999999767
8,Match,Self,Match,1,754.0000000029686
8,Nonmatch,Stranger,Nonmatch,1,1031.8000000059835
8,Match,Stranger,Match,1,732.800000002957
8,Match,Stranger,Match,1,898.0000000029686
8,Nonmatch,Self,Nonmatch,1,760.5
8,Nonmatch,Self,Nonmatch,1,620.7999999940512
8,Nonmatch,Self,Nonmatch,1,991.8000000000466
8,Nonmatch,Self,Nonmatch,1,730.2999999970198
8,Match,Self,Match,1,699.2000000000116
8,Match,Self,Match,1,550
8,Nonmatch,Self,Nonmatch,1,653.7999999970198
8,Nonmatch,Stranger,Nonmatch,1,1076.9999999970314
8,Match,Stranger,Match,1,1030.8000000059835
8,Nonmatch,Stranger,Match,0,681.5000000059372
8,Nonmatch,Self,Nonmatch,1,798.7999999940512
8,Nonmatch,Self,Nonmatch,1,680.7999999970198
8,Nonmatch,Stranger,Nonmatch,1,897.4999999970314
8,Match,Stranger,Match,1,965.400000002992
8,Match,Self,Match,1,604.9000000059605
8,Nonmatch,Self,Nonmatch,1,632.0999999999767
8,Nonmatch,Self,Nonmatch,1,642.7000000000116
8,Nonmatch,Self,Nonmatch,1,508.30000000004657
8,Nonmatch,Stranger,Nonmatch,1,1261.3999999969965
8,Nonmatch,Stranger,Nonmatch,1,927.7999999999884
8,Match,Self,Match,1,809.199999997043
8,Nonmatch,Stranger,Nonmatch,1,669.800000002957
8,Nonmatch,Stranger,Nonmatch,1,660.5000000029686
8,Nonmatch,Self,Nonmatch,1,768.5999999940395
8,Nonmatch,Stranger,Match,0,1011.600000005972
8,Nonmatch,Self,Nonmatch,1,661.7000000059488
8,Nonmatch,Stranger,Nonmatch,1,1548
8,Nonmatch,Self,Nonmatch,1,1353.9000000000233
10,Nonmatch,Stranger,Nonmatch,1,948.500000005959
10,Match,Self,Match,1,1021.8999999940388
10,Nonmatch,Self,Nonmatch,1,876.999999994041
10,Match,Self,Match,1,882.5999999999985
10,Nonmatch,Self,Nonmatch,1,841.5999999970227
10,Match,Self,Match,1,1239.699999994038
10,Nonmatch,Self,Nonmatch,1,1007.4000000029772
10,Match,Self,Match,1,1740.0000000029831
10,Nonmatch,Stranger,Nonmatch,1,906.1000000059576
10,Match,Stranger,Match,1,1293.7999999940366
10,Nonmatch,Self,Nonmatch,1,1159.199999994038
10,Match,Stranger,Match,1,1045.499999994041
10,Match,Stranger,Match,1,3320.699999999997
10,Nonmatch,Stranger,Nonmatch,1,2764.7999999940366
10,Match,Self,Match,1,1306.9000000000017
10,Match,Stranger,Match,1,1169.199999997014
10,Match,Stranger,Match,1,2702.0000000059663
10,Nonmatch,Stranger,Nonmatch,1,1167.2999999940366
10,Match,Self,Match,1,693.3000000059546
10,Match,Self,Match,1,662.1000000000058
10,Nonmatch,Self,Nonmatch,1,1334.2999999940366
10,Match,Self,Match,1,681.7000000029802
10,Nonmatch,Self,Nonmatch,1,791.2000000059634
10,Match,Stranger,Match,1,1255.3999999999942
10,Nonmatch,Stranger,Nonmatch,1,816.8000000000029
10,Nonmatch,Self,Nonmatch,1,868.4000000029773
10,Nonmatch,Self,Nonmatch,1,1173.7000000029802
10,Nonmatch,Self,Nonmatch,1,936.300000002986
10,Nonmatch,Stranger,Nonmatch,1,1051.1000000059576
10,Match,Self,Match,1,916.0999999940396
10,Nonmatch,Stranger,Nonmatch,1,968.5
10,Match,Stranger,Match,1,1618.900000002977
10,Match,Stranger,Match,1,2411.5999999970227
10,Nonmatch,Self,Nonmatch,1,637.5
10,Match,Self,Match,1,2907.8999999940424
10,Nonmatch,Self,Nonmatch,1,732.0999999970227
10,Nonmatch,Stranger,Nonmatch,1,736.3000000059546
10,Nonmatch,Stranger,Match,0,798.6999999940454
10,Nonmatch,Self,Nonmatch,1,1252.7000000000116
10,Match,Stranger,Match,1,1206.699999997014
10,Match,Self,Match,1,919.1000000000058
10,Match,Stranger,Match,1,1011.2000000059488
10,Match,Stranger,Match,1,1299.999999999971
10,Match,Stranger,Match,1,1878.6000000000056
10,Nonmatch,Stranger,Nonmatch,1,917.7999999999884
10,Nonmatch,Self,Match,0,831.0999999940395
10,Match,Self,Match,1,752.9999999970314
10,Nonmatch,Stranger,Nonmatch,1,2727.900000002992
10,Nonmatch,Self,Nonmatch,1,1072.3000000059546
10,Nonmatch,Stranger,Nonmatch,1,4043.200000000012
10,Nonmatch,Self,Nonmatch,1,837.1000000059721
10,Nonmatch,Self,Nonmatch,1,1090.099999997008
10,Match,Stranger,Match,1,2545.29999999702
10,Nonmatch,Stranger,Nonmatch,1,1504.1000000000058
10,Nonmatch,Stranger,Nonmatch,1,2145.9000000000237
10,Nonmatch,Stranger,Nonmatch,1,1877.700000000012
10,Nonmatch,Self,Nonmatch,1,771.7999999999884
10,Nonmatch,Self,Nonmatch,1,891.0000000059663
10,Nonmatch,Stranger,Nonmatch,1,1282.099999997008
10,Match,Stranger,Match,1,911.3000000059546
10,Nonmatch,Self,Nonmatch,1,766.7000000000116
10,Match,Self,Match,1,742.9999999970314
10,Match,Self,Match,1,1165.199999997014
10,Nonmatch,Self,Nonmatch,1,743.3999999970256
10,Match,Stranger,Match,1,1749.2999999940512
10,Match,Self,Match,1,988.300000002986
10,Nonmatch,Stranger,Nonmatch,1,1319.4000000059605
10,Match,Self,Match,1,1432.2999999999884
10,Nonmatch,Self,Nonmatch,1,698.9000000029919
10,Match,Stranger,Match,1,911.3999999999942
10,Nonmatch,Self,Nonmatch,1,1216.0000000059665
10,Nonmatch,Stranger,Nonmatch,1,2831.0000000029686
10,Match,Self,Match,1,818.4999999970314
10,Nonmatch,Stranger,Nonmatch,1,827.300000002957
10,Match,Self,Match,1,565
10,Nonmatch,Self,Nonmatch,1,792.5999999970081
10,Nonmatch,Stranger,Nonmatch,1,988.899999994028
10,Nonmatch,Stranger,Nonmatch,1,927.5999999940396
10,Match,Self,Match,1,1077.100000005972
10,Nonmatch,Self,Nonmatch,1,689.8000000059837
10,Match,Stranger,Match,1,980.800000002957
10,Nonmatch,Stranger,Nonmatch,1,3099.899999999965
10,Nonmatch,Stranger,Nonmatch,1,1330.0999999999767
10,Match,Stranger,Match,1,1115.5000000029686
10,Nonmatch,Stranger,Nonmatch,1,1043.900000002992
10,Match,Self,Match,1,477.1999999970431
10,Match,Self,Match,1,719.8999999969965
10,Nonmatch,Stranger,Nonmatch,1,880.7000000029802
10,Match,Self,Match,1,819.0999999940395
10,Nonmatch,Self,Nonmatch,1,1034.6999999940165
10,Nonmatch,Self,Nonmatch,1,856.0999999970081
10,Nonmatch,Stranger,Nonmatch,1,901.9000000059604
10,Nonmatch,Stranger,Nonmatch,1,2955.3999999969965
10,Match,Stranger,Match,1,1182.0999999999767
10,Nonmatch,Stranger,Nonmatch,1,910.6000000030036
10,Nonmatch,Self,Nonmatch,1,771.7000000029802
10,Match,Self,Match,1,786.6000000059721
10,Nonmatch,Self,Nonmatch,1,2443.5000000029686
10,Match,Self,Match,1,631.5000000029686
10,Nonmatch,Stranger,Nonmatch,1,1219.8999999969965
10,Nonmatch,Self,Nonmatch,1,1560.2000000000116
10,Match,Stranger,Nonmatch,0,806.1999999940163
10,Match,Stranger,Match,1,1843.7999999999884
10,Match,Stranger,Match,1,440.7000000000117
10,Nonmatch,Self,Nonmatch,1,1493.699999997043
10,Nonmatch,Self,Nonmatch,1,1832.9999999940628
10,Match,Self,Match,1,1293.8999999969965
10,Nonmatch,Self,Nonmatch,1,701.2999999970198
10,Match,Self,Match,1,884
10,Match,Self,Match,1,519.0000000029686
10,Nonmatch,Stranger,Nonmatch,1,509
10,Match,Self,Match,1,596.8999999969965
10,Match,Stranger,Match,1,1686.399999994028
10,Match,Stranger,Match,1,751.3999999969965
10,Match,Stranger,Match,1,725.2999999999884
10,Match,Stranger,Match,1,2608.3000000000466
10,Nonmatch,Stranger,Nonmatch,1,892.2999999970198
10,Match,Self,Match,1,820.4999999970314
10,Match,Self,Match,1,547.0000000029686
10,Match,Stranger,Nonmatch,0,1001.300000002957
10,Nonmatch,Stranger,Nonmatch,1,944.9999999970314
10,Match,Self,Match,1,1337.199999997043
10,Match,Stranger,Match,1,850.2000000000116
10,Match,Stranger,Match,1,1108.199999997043
10,Nonmatch,Stranger,Nonmatch,1,2666.3999999969965
10,Match,Self,Match,1,928.0000000029686
10,Nonmatch,Stranger,Match,0,861.199999997043
10,Match,Stranger,Match,1,1217.5000000059372
10,Match,Self,Match,1,996.7999999999884
10,Nonmatch,Self,Nonmatch,1,1465.6000000030035
10,Match,Stranger,Match,1,1144.0000000059372
10,Nonmatch,Self,Nonmatch,1,3243.600000005972
10,Match,Stranger,Match,1,807.0000000029686
10,Match,Self,Match,1,652.2999999940512
10,Nonmatch,Stranger,Nonmatch,1,978.600000005972
10,Nonmatch,Self,Nonmatch,1,1179.2000000000116
10,Nonmatch,Stranger,Nonmatch,1,1318.699999997043
10,Nonmatch,Self,Nonmatch,1,3484.4999999970314
10,Match,Stranger,Match,1,2910.7999999999884
10,Match,Stranger,Match,1,724.4000000029919
10,Match,Self,Match,1,740.3000000059837
10,Match,Self,Match,1,693.7000000029802
10,Match,Stranger,Match,1,1107.0000000029686
10,Match,Stranger,Match,1,1474.2999999999884
13,Match,Self,Match,1,864.2999999940366
13,Nonmatch,Self,Nonmatch,1,1188.8999999940424
13,Nonmatch,Self,Nonmatch,1,745.6999999880791
13,Match,Self,Match,1,822.9999999970169
13,Match,Stranger,Match,1,1298.999999994041
13,Nonmatch,Stranger,Nonmatch,1,1543.199999994038
13,Match,Self,Match,1,938.8999999910592
13,Match,Self,Match,1,952.7999999880776
13,Match,Stranger,Match,1,1332.1999999910622
13,Nonmatch,Self,Nonmatch,1,1056.199999997014
13,Match,Stranger,Match,1,1908.999999991065
13,Nonmatch,Self,Nonmatch,1,842.3000000000029
13,Match,Self,Match,1,654.2999999970198
13,Match,Stranger,Match,1,1027.2999999940366
13,Nonmatch,Self,Nonmatch,1,807.5999999970227
13,Nonmatch,Self,Nonmatch,1,780
13,Match,Stranger,Match,1,1000.1000000000204
13,Nonmatch,Self,Nonmatch,1,749.8999999910593
13,Match,Self,Match,1,801.9999999910651
13,Match,Stranger,Match,1,991.3999999999942
13,Nonmatch,Self,Nonmatch,1,771.5
13,Nonmatch,Stranger,Nonmatch,1,1449.199999999997
13,Nonmatch,Self,Nonmatch,1,1047.6999999940454
13,Nonmatch,Self,Nonmatch,1,700.0999999999913
13,Nonmatch,Self,Nonmatch,1,689.0999999940395
13,Nonmatch,Self,Nonmatch,1,677.5999999910564
13,Match,Stranger,Match,1,985.5999999880733
13,Nonmatch,Stranger,Nonmatch,1,1366.5999999999913
13,Match,Stranger,Match,1,1009.5999999970228
13,Nonmatch,Stranger,Nonmatch,1,1141.8999999910593
13,Match,Stranger,Match,1,1075.5999999910564
13,Nonmatch,Stranger,Nonmatch,1,1447.599999997023
13,Match,Stranger,Match,1,902.8999999940424
13,Match,Stranger,Match,1,1155.8999999910593
13,Nonmatch,Stranger,Nonmatch,1,1097.299999988085
13,Nonmatch,Self,Nonmatch,1,1140.9999999880674
13,Match,Stranger,Match,1,1168.5999999880733
13,Nonmatch,Stranger,Nonmatch,1,1093.1999999940454
13,Nonmatch,Stranger,Nonmatch,1,1097.7999999999884
13,Nonmatch,Stranger,Nonmatch,1,782.6999999880791
13,Match,Self,Match,1,827.099999991071
13,Match,Stranger,Match,1,982.1000000000058
13,Match,Self,Match,1,1085.3999999910593
13,Match,Self,Match,1,937.9999999880674
13,Nonmatch,Stranger,Nonmatch,1,907.1999999880792
13,Nonmatch,Stranger,Nonmatch,1,994.1000000000058
13,Nonmatch,Stranger,Nonmatch,1,773.8999999999942
13,Match,Self,Match,1,627.6999999940454
13,Nonmatch,Stranger,Nonmatch,1,777.1999999910477
13,Nonmatch,Self,Nonmatch,1,789
13,Match,Stranger,Match,1,905.599999991071
13,Match,Stranger,Nonmatch,0,1109.2999999910537
13,Nonmatch,Self,Nonmatch,1,811.1000000000058
13,Match,Stranger,Match,1,792.3999999880907
13,Match,Self,Match,1,796.4999999940337
13,Nonmatch,Self,Nonmatch,1,921.7999999910536
13,Match,Self,Match,1,702.8999999999942
13,Match,Self,Match,1,618.6000000000058
13,Match,Self,Match,1,735.8999999880907
13,Nonmatch,Stranger,Nonmatch,1,899.8999999999942
13,Nonmatch,Self,Nonmatch,1,799.9000000000233
13,Match,Self,Match,1,613.3999999999942
13,Nonmatch,Stranger,Nonmatch,1,826.6999999880791
13,Match,Self,Match,1,606.3999999880907
13,Nonmatch,Self,Nonmatch,1,731.1999999880791
13,Match,Self,Match,1,999.7999999940512
13,Match,Self,Match,1,628.8999999999942
13,Nonmatch,Stranger,Nonmatch,1,825.9999999910651
13,Nonmatch,Self,Nonmatch,1,781.7999999940512
13,Nonmatch,Self,Nonmatch,1,658.4999999940337
13,Match,Stranger,Match,1,951.1999999940454
13,Match,Self,Match,1,763.6999999910477
13,Match,Self,Match,1,746.0999999940395
13,Match,Stranger,Match,1,854.9999999970314
13,Nonmatch,Self,Nonmatch,1,706.699999997014
13,Nonmatch,Stranger,Nonmatch,1,1072.999999991036
13,Nonmatch,Stranger,Nonmatch,1,652.2999999999884
13,Nonmatch,Stranger,Nonmatch,1,673.0999999881024
13,Match,Stranger,Match,1,861.7999999880558
13,Nonmatch,Self,Nonmatch,1,738.4999999940628
13,Match,Self,Match,1,688.0999999999767
13,Match,Stranger,Match,1,1090.899999994028
13,Match,Self,Match,1,696.5
13,Match,Stranger,Match,1,957.0999999999768
13,Nonmatch,Stranger,Nonmatch,1,689.7999999999884
13,Nonmatch,Stranger,Nonmatch,1,703.8999999910593
13,Nonmatch,Self,Nonmatch,1,755.2999999999884
13,Match,Self,Match,1,703.9999999940628
13,Nonmatch,Stranger,Nonmatch,1,820.499999991036
13,Nonmatch,Stranger,Nonmatch,1,689.3999999940279
13,Nonmatch,Stranger,Nonmatch,1,598.7999999880558
13,Match,Self,Match,1,906.4999999970314
13,Nonmatch,Self,Nonmatch,1,791.5999999881024
13,Match,Self,Match,1,867.999999991036
13,Nonmatch,Self,Nonmatch,1,689.5999999970081
13,Nonmatch,Self,Nonmatch,1,613.6999999880791
13,Match,Stranger,Match,1,890.099999991071
13,Nonmatch,Stranger,Nonmatch,1,767.5999999999185
13,Nonmatch,Self,Nonmatch,1,908.2999999880558
13,Match,Self,Match,1,615.6999999910477
13,Match,Self,Match,1,620.6999999880791
13,Match,Self,Match,1,521.2999999940512
13,Match,Stranger,Match,1,1326.9000000000233
13,Match,Self,Match,1,626.2999999970198
13,Nonmatch,Self,Nonmatch,1,630.0999999999767
13,Match,Stranger,Match,1,963.699999997043
13,Match,Stranger,Match,1,896
13,Match,Stranger,Match,1,717.3999999880907
13,Nonmatch,Self,Nonmatch,1,902.2999999880558
13,Match,Self,Match,1,634.099999991071
13,Nonmatch,Stranger,Nonmatch,1,791.0999999940395
13,Match,Stranger,Match,1,883.2999999880558
13,Nonmatch,Stranger,Nonmatch,1,1145.099999997008
13,Match,Self,Match,1,620.6999999880791
13,Match,Self,Match,1,609.4999999970314
13,Nonmatch,Self,Nonmatch,1,854.5999999940395
13,Match,Stranger,Match,1,890.8999999940279
13,Match,Stranger,Match,1,1054.399999994028
13,Nonmatch,Stranger,Nonmatch,1,818.7999999970198
13,Nonmatch,Self,Nonmatch,1,800.7000000000116
13,Match,Self,Match,1,685.2999999910826
13,Match,Stranger,Match,1,840.8999999910593
13,Nonmatch,Stranger,Nonmatch,1,799.4999999880674
13,Nonmatch,Self,Nonmatch,1,963.8999999910592
13,Nonmatch,Stranger,Nonmatch,1,1104.2999999940512
13,Match,Stranger,Match,1,846.0999999999767
13,Nonmatch,Stranger,Nonmatch,1,978.499999991036
13,Nonmatch,Stranger,Nonmatch,1,709.9999999880674
13,Match,Self,Match,1,898.7999999910826
13,Nonmatch,Self,Nonmatch,1,767.3999999969965
13,Match,Stranger,Match,1,804.0999999970081
13,Nonmatch,Stranger,Nonmatch,1,1033.3999999999069
13,Match,Self,Match,1,629.599999991071
13,Nonmatch,Self,Nonmatch,1,722.4000000000233
13,Match,Stranger,Match,1,782.7999999880558
13,Nonmatch,Stranger,Nonmatch,1,715.9999999940628
13,Nonmatch,Self,Match,0,1121.0999999940395
13,Nonmatch,Self,Nonmatch,1,764.7000000000116
13,Nonmatch,Stranger,Nonmatch,1,1161.2999999910826
13,Match,Stranger,Match,1,894.1999999940163
13,Match,Self,Match,1,979.0999999881024
13,Nonmatch,Stranger,Nonmatch,1,984.3999999969964
13,Match,Stranger,Match,1,988.1999999910475
13,Match,Stranger,Match,1,1434.0999999881024
14,Nonmatch,Self,Nonmatch,1,1401.300000000003
14,Match,Stranger,Match,1,1126.9000000000017
14,Match,Self,Match,1,739.4000000029773
14,Match,Self,Match,1,925.0000000000146
14,Match,Self,Match,1,580.7000000029802
14,Match,Stranger,Match,1,631.7000000089465
14,Match,Self,Match,1,514.3000000089378
14,Nonmatch,Stranger,Nonmatch,1,1066.8999999999942
14,Match,Stranger,Match,1,835.0000000059663
14,Match,Stranger,Match,1,1164.6000000089407
14,Nonmatch,Stranger,Nonmatch,1,958.9000000000088
14,Nonmatch,Self,Nonmatch,1,881.800000002986
14,Nonmatch,Stranger,Nonmatch,1,934.6999999999972
14,Nonmatch,Self,Nonmatch,1,944.0000000089348
14,Match,Stranger,Match,1,748.2000000089465
14,Nonmatch,Stranger,Nonmatch,1,914.0000000029833
14,Nonmatch,Self,Nonmatch,1,1383.8000000059546
