Loc1,Loc2,Loc3,Label,ISI,angle1,angle2,angle3,probeAngle,subject
3,2,4,2,1.6,157.9975065,119.2233131,25.4404851,119.1021406,3
1,4,2,1,1.6,70.0707029,21.08612983,43.27623971,70.45903155,3
4,1,2,2,1.6,117.2463017,54.35162444,16.13014834,31.92702008,3
4,2,3,3,1.6,155.5658435,60.81202175,129.730217,118.1794216,3
2,1,4,1,1.6,38.37866018,149.8957643,105.8077127,130.1981589,3
4,3,2,3,1.6,22.96423117,120.0309439,155.2899831,112.4881139,3
4,1,3,1,1.6,122.4632997,68.18816353,43.78851404,74.9385354,3
1,4,3,3,1.6,15.11753324,45.05505955,146.0423908,147.0076074,3
3,4,1,1,1.6,105.732612,26.24502514,162.9595093,157.3243857,3
4,2,1,2,1.6,46.85725722,163.9444018,143.0260963,154.9838565,3
2,4,1,2,1.6,133.2013647,108.0620628,15.29947161,144.0819183,3
3,1,4,3,1.6,159.1960786,128.2764231,68.06671885,160.5336926,3
1,2,3,3,2.6,69.10443228,46.83700842,157.9445165,139.1006664,3
3,2,1,1,2.6,56.66103086,130.8134644,16.48046572,149.2905381,3
2,1,3,3,2.6,66.68744268,112.030458,40.77620326,38.79210572,3
3,2,1,3,2.6,57.43220764,129.2725629,17.7534427,40.44827309,3
3,1,2,1,2.6,25.35728357,160.8253761,51.9417556,147.6085037,3
2,3,1,1,2.6,50.91121649,157.7131805,109.8166043,124.1372166,3
2,3,1,2,2.6,122.4710984,66.84814406,43.36286383,115.1409046,3
1,3,2,3,2.6,131.5292431,47.0117107,17.06538269,210.9615382,3
1,3,2,2,2.6,72.42544422,159.1616369,126.1043118,114.3386556,3
2,1,3,2,2.6,54.77372439,154.8342433,33.06162533,57.44410201,3
2,1,3,1,2.6,45.25442571,164.7857878,135.6825192,161.7614129,3
3,1,2,2,2.6,45.06171886,131.2265008,106.7824426,120.5545358,3
1,2,3,1,2.6,21.29542377,107.6750146,157.2365622,47.16283428,3
2,3,1,3,2.6,143.2154928,63.19771783,29.24576733,39.34399713,3
3,2,1,2,2.6,109.6130622,139.9018373,59.75954765,139.679016,3
1,3,2,1,2.6,153.1093779,60.81655326,130.1118424,120.4906471,3
3,1,2,3,2.6,159.4664006,38.49066056,69.5561041,138.0168725,3
1,2,3,2,2.6,132.7739532,152.8557674,70.2775493,148.6174044,3
4,2,1,1,1.6,67.53780976,147.0813932,21.64729874,206.2490193,3
4,3,2,2,1.6,162.3296468,35.84829269,74.30479231,51.08502485,3
2,4,1,1,1.6,36.63072952,146.480325,70.81822685,64.19559337,3
2,3,4,3,1.6,36.76242062,138.0986525,73.31752856,132.677552,3
1,4,2,2,1.6,55.71449628,123.7642646,149.3245524,143.3709188,3
1,4,3,1,1.6,17.77613615,72.53458362,130.3499107,27.82904298,3
3,4,1,3,1.6,141.9881697,58.04668585,116.9551769,140.8645724,3
3,1,4,1,1.6,73.37150009,163.8964408,37.15758397,158.0190044,3
1,2,4,2,1.6,15.16644024,138.250422,41.956249,129.074362,3
1,3,4,1,1.6,53.67617817,28.513094,133.4932367,67.14165846,3
4,3,1,3,1.6,53.60313285,22.50258863,147.1837939,56.48896811,3
3,2,4,3,1.6,134.8652267,30.04014726,162.5575697,137.3757446,3
4,1,2,1,1.6,154.7490678,121.9904839,50.69886183,124.2678923,3
4,2,3,2,1.6,18.43340218,120.4012247,149.6343028,118.9010623,3
4,1,3,3,1.6,142.1660131,42.54965345,111.4896242,117.3796379,3
2,4,3,3,1.6,71.83199847,134.5805956,39.89749581,41.1901775,3
2,1,4,2,1.6,138.8660949,35.22523158,161.1212678,130.0700894,3
3,4,2,2,1.6,118.8278334,38.47996346,68.51561243,53.86475493,3
3,1,2,3,2.6,39.20256639,154.5396511,110.7707128,39.07634359,3
2,3,1,2,2.6,28.58837376,64.04906093,152.5965416,24.17616719,3
2,3,1,1,2.6,48.31922849,109.0247516,148.2666562,152.666865,3
1,2,3,1,2.6,16.85241508,117.1113379,38.7317747,19.68929681,3
2,1,3,2,2.6,109.1767043,72.27654368,154.5643839,114.613759,3
3,2,1,3,2.6,126.6834124,69.00118758,159.7112424,118.2049059,3
2,1,3,3,2.6,42.03284501,17.32081702,69.22479586,78.81996017,3
2,1,3,1,2.6,119.7584479,53.85147416,159.0819857,54.0436267,3
1,3,2,2,2.6,27.55236554,51.66265543,130.4684449,152.3106376,3
3,1,2,2,2.6,108.456707,133.8614919,69.31840982,49.71333277,3
1,2,3,3,2.6,53.5514714,117.0853368,160.450795,166.7831471,3
3,1,2,1,2.6,29.76223798,148.7158252,118.0247582,120.5219619,3
3,2,1,2,2.6,37.28819631,136.2751095,159.5390597,116.7037276,3
3,2,1,1,2.6,17.51064284,163.5191021,123.5126877,137.9778165,3
1,3,2,3,2.6,61.03616423,30.71257446,149.9156685,35.29096615,3
1,3,2,1,2.6,23.08771003,45.52400866,159.1130763,42.38358959,3
1,2,3,2,2.6,122.4425495,38.53466128,62.33571072,45.53609614,3
2,3,1,3,2.6,152.0700208,66.63363316,125.1552256,53.79678502,3
1,4,3,3,1.6,32.16582525,135.3202839,163.6940669,160.1055489,3
1,4,2,1,1.6,35.78528877,112.1704042,57.38237303,65.61117675,3
2,4,3,2,1.6,118.5793456,151.5919632,27.33636626,113.2437586,3
2,4,1,2,1.6,72.78086738,20.1460759,110.4382589,108.4571925,3
1,2,4,1,1.6,43.85523481,156.3707781,105.3766726,44.61527165,3
4,1,3,1,1.6,115.5742949,18.80994022,71.24477919,35.74573268,3
3,4,1,1,1.6,113.5031025,163.6536523,60.37558582,44.8324675,3
4,3,1,1,1.6,49.40629342,156.1533096,117.7056758,122.8484281,3
2,3,4,2,1.6,139.8863592,69.10989523,162.5523748,125.18419,3
3,4,2,3,1.6,29.77060443,124.4585814,53.65887476,42.5013432,3
4,2,1,2,1.6,148.2869821,22.69778895,54.02101996,19.02681121,3
4,1,2,2,1.6,145.5574055,113.9163828,32.50644712,36.70470315,3
2,1,4,1,1.6,144.9576875,40.9158597,118.4609126,55.09917804,3
4,3,2,3,1.6,53.56722182,155.2210581,118.9295203,131.0256976,3
4,2,3,3,1.6,152.9808878,21.14808844,69.81532103,70.08662566,3
3,1,4,3,1.6,31.34121722,115.3672424,145.5502518,39.49219413,3
3,2,4,2,1.6,142.3872583,117.8438966,23.64366336,117.547142,3
1,3,4,3,1.6,108.8061224,139.078003,15.80793195,137.1329475,3
3,2,1,1,2.6,145.9836388,24.95913892,67.88866555,58.4185604,3
3,2,1,2,2.6,115.9569727,37.42415935,140.8528402,41.59084412,3
2,3,1,2,2.6,115.559875,18.95763294,48.26896447,113.6064526,3
3,2,1,3,2.6,154.3578856,46.77240018,115.6210483,138.6569149,3
3,1,2,3,2.6,33.59016447,150.8806938,124.3920449,52.68365826,3
3,1,2,2,2.6,52.30559762,114.0000243,16.84737828,20.79290394,3
1,3,2,1,2.6,16.03516779,143.5936428,106.3396343,28.05970752,3
1,2,3,1,2.6,40.56484424,132.7292349,68.85255453,40.62387495,3
2,3,1,3,2.6,51.62891126,127.1144573,159.3074704,114.7277032,3
1,3,2,3,2.6,62.96544739,37.5340273,119.8488888,42.64417267,3
2,1,3,2,2.6,162.316137,67.14257847,135.6902202,160.4109492,3
2,3,1,1,2.6,116.1814272,146.5967643,17.49297708,16.04689404,3
3,1,2,1,2.6,26.83027498,136.2005618,52.840007,139.6623578,3
2,1,3,1,2.6,20.28590863,116.6917409,161.5988206,119.1709147,3
1,2,3,2,2.6,69.28975709,137.8256626,117.5248228,113.0837164,3
1,3,2,2,2.6,39.44141146,158.8325033,61.51767898,71.23136697,3
2,1,3,3,2.6,116.8951412,61.68971386,159.8044683,157.6895435,3
1,2,3,3,2.6,121.7214163,67.63647082,155.4225285,160.387593,3
1,3,4,1,1.6,26.90347183,49.29017428,157.0365034,38.10584904,3
3,2,4,3,1.6,112.9647257,66.02336442,27.24725985,120.225051,3
3,4,1,3,1.6,159.5504648,121.4203366,45.02754245,136.8558084,3
1,2,4,2,1.6,27.5315022,69.33885838,146.7436402,66.94503511,3
2,1,4,2,1.6,151.4239227,42.76779978,73.04916867,135.5086482,3
4,3,1,3,1.6,29.88222787,58.67958059,145.9959152,59.40918098,3
3,4,2,2,1.6,56.1277627,161.1307404,115.2377723,127.5776893,3
2,4,3,3,1.6,68.63202144,159.6177207,39.44987686,37.7789335,3
3,1,4,1,1.6,117.4427503,57.64987591,18.66098241,56.14027549,3
2,3,4,3,1.6,113.9314399,57.770615,157.1749124,43.70400679,3
2,4,1,1,1.6,151.3145732,32.23874177,114.2031054,115.2774707,3
4,3,2,2,1.6,122.1234542,57.69231195,164.3674936,163.375718,3
4,1,2,1,1.6,26.5350579,139.9609868,71.82922196,121.9274132,3
4,2,1,1,1.6,20.64031797,115.6408678,44.19758599,38.16235378,3
1,4,2,2,1.6,134.0000006,47.23774564,112.7636102,110.0103379,3
4,1,3,3,1.6,122.1285365,51.57332186,162.1030122,173.7294736,3
4,2,3,2,1.6,164.1573038,62.2802165,37.80554341,64.26119724,3
1,4,3,1,1.6,108.516881,67.94859118,142.5942476,112.0555435,3
2,1,3,2,2.6,113.9388423,27.51014561,73.02974287,116.5975829,3
1,3,2,1,2.6,69.98118028,161.4292213,121.7016146,68.73103795,3
3,2,1,1,2.6,47.17601331,148.8626834,118.931786,110.5203081,3
2,3,1,3,2.6,128.9353746,161.3350967,22.88205119,143.7633887,3
3,1,2,2,2.6,27.52581218,113.5799244,56.94746692,57.74757642,3
3,1,2,1,2.6,117.8942511,158.0811111,27.4019142,152.4841851,3
2,3,1,1,2.6,142.6635878,45.60342153,112.6445996,126.7689085,3
3,2,1,3,2.6,56.48982478,115.4936102,141.5495959,65.83380453,3
1,2,3,2,2.6,142.9211233,61.77747969,122.3227115,65.82056974,3
1,3,2,3,2.6,140.5297856,20.04469966,71.29384942,29.35789115,3
1,3,2,2,2.6,126.8683378,68.57883403,25.73829974,15.26361826,3
3,1,2,3,2.6,52.91257936,16.79528932,143.619295,63.39337511,3
1,2,3,3,2.6,158.5510429,50.52326717,107.8456517,125.422331,3
2,1,3,1,2.6,132.1756319,52.15903495,20.4759651,55.87048282,3
1,2,3,1,2.6,150.4810484,45.66894341,108.0866167,137.7509201,3
2,3,1,2,2.6,63.83720417,139.1606662,108.7521742,64.53879219,3
2,1,3,3,2.6,64.49524552,141.6347362,16.63138716,20.87365407,3
3,2,1,2,2.6,117.0621493,69.32616313,137.3136264,63.06933963,3
3,1,4,1,1.6,48.63338345,72.14413251,16.26914197,66.99259957,3
1,3,4,1,1.6,68.98462584,159.2014026,45.90316968,69.88331608,3
4,3,1,3,1.6,158.504663,42.32189431,115.3650663,35.94226576,3
4,1,2,1,1.6,112.5297714,15.45640796,159.941974,17.95907914,3
2,3,4,3,1.6,52.52917278,112.0148972,74.20916854,110.8718078,3
4,2,1,1,1.6,121.8711713,26.9661114,159.5541329,154.8286065,3
2,4,1,1,1.6,34.35888002,58.55138797,142.5641908,160.2365342,3
4,3,2,2,1.6,145.5484534,60.28282429,29.78470717,29.54847497,3
1,4,2,2,1.6,46.20450076,159.4112642,138.1317723,136.6760172,3
1,4,3,1,1.6,159.5386748,20.52511842,118.7186199,163.1571538,3
4,2,3,2,1.6,135.4201308,161.0821426,23.55420288,157.5784686,3
4,1,3,3,1.6,132.0433998,54.20645138,21.01693519,33.74530069,3
1,2,4,2,1.6,149.1691367,123.4700475,48.11850992,113.3075856,3
2,4,3,3,1.6,32.49868566,53.31092819,163.1891238,174.904852,3
3,4,2,2,1.6,70.80597382,44.42020566,151.5113541,161.7539489,3
3,2,4,3,1.6,117.1776235,71.71922131,23.91731006,121.8086607,3
2,1,4,2,1.6,15.96220822,45.15329396,114.8329613,25.80910175,3
3,4,1,3,1.6,107.4611997,43.24088144,146.4380683,105.7296339,3
3,1,2,1,2.6,111.0217031,31.27888498,149.500753,36.53588827,3
3,2,1,2,2.6,66.07962789,43.12938611,115.213912,27.70872366,3
1,3,2,1,2.6,109.8630472,20.0911883,146.2018699,105.6255631,3
3,1,2,2,2.6,131.7357108,37.60303356,109.1440296,113.8847502,3
3,2,1,3,2.6,141.2477066,34.99939697,58.34974294,140.742687,3
2,1,3,1,2.6,117.6200174,56.34494788,142.4547265,54.81913485,3
1,3,2,2,2.6,69.0992082,117.1348105,147.1266943,142.3720119,3
3,1,2,3,2.6,106.5734243,58.55205684,22.18245233,105.5385109,3
1,2,3,1,2.6,49.30744036,23.76984228,125.9378728,55.81090096,3
2,1,3,2,2.6,44.58342779,120.435801,155.3642568,57.1509534,3
1,3,2,3,2.6,108.9573463,60.8825098,161.716445,64.15335497,3
2,3,1,3,2.6,138.3791177,69.85520677,23.91371427,72.49457838,3
3,2,1,1,2.6,52.56357931,130.6565565,30.64942618,205.5131008,3
2,3,1,1,2.6,141.3397634,23.51728752,112.9511659,115.0737206,3
1,2,3,3,2.6,49.79377042,21.5396894,159.5875968,158.2337532,3
2,1,3,3,2.6,130.4885354,25.94858579,67.9345063,53.04951048,3
2,3,1,2,2.6,29.3309937,138.5192984,62.36469979,42.97248875,3
1,2,3,2,2.6,45.013452,136.0930378,109.1123777,119.7881698,3
4,3,1,1,1.6,63.89732293,19.44509602,156.8824578,144.1356228,4
1,2,4,1,1.6,118.7386219,140.3391965,64.54128356,122.9321059,4
2,3,4,2,1.6,28.71742096,140.3477876,64.73009541,36.76041461,4
3,4,2,3,1.6,18.78915014,159.9144023,65.33279394,-33.2806735,4
1,3,4,3,1.6,120.288567,60.37973446,143.9733109,56.48353321,4
2,4,3,2,1.6,124.1899547,51.22970311,27.13884758,128.3337429,4
3,2,4,2,1.6,160.3973064,61.5198974,22.48997777,46.50040346,4
1,4,2,1,1.6,123.940604,154.2432862,59.50775175,134.5499212,4
4,1,2,2,1.6,156.1283399,62.60010338,24.29252968,208.7117849,4
4,2,3,3,1.6,65.88062618,39.85729997,132.345619,145.760289,4
2,1,4,1,1.6,111.8476544,22.64304588,55.50790847,35.08676131,4
4,3,2,3,1.6,47.29245303,128.4559781,158.3296364,70.36491383,4
4,1,3,1,1.6,148.4661489,33.04478251,70.75945682,26.54291857,4
1,4,3,3,1.6,128.5152527,149.8261986,20.50156016,24.06390206,4
3,4,1,1,1.6,26.99533604,146.7042948,123.1138623,130.7784757,4
4,2,1,2,1.6,133.9237954,72.62269957,28.96711576,73.09731355,4
2,4,1,2,1.6,29.06366837,133.9344186,108.1017666,39.12648829,4
3,1,4,3,1.6,33.26384063,152.9655072,68.82031662,32.92591286,4
1,2,3,3,2.6,119.6386941,46.22182635,140.5239428,141.0068618,4
3,2,1,1,2.6,135.414932,16.00074424,110.0328392,124.3653096,4
2,1,3,3,2.6,152.0781762,56.77110029,20.7640207,-16.27034283,4
3,2,1,3,2.6,20.49819759,157.7799786,111.5653841,30.33054414,4
3,1,2,1,2.6,69.6445135,47.11041237,20.58736355,34.41220526,4
2,3,1,1,2.6,68.65364752,111.464145,21.91353838,23.39284546,4
2,3,1,2,2.6,137.2870385,162.6713378,27.30065469,127.4809875,4
1,3,2,3,2.6,154.4964023,115.2998684,33.18362058,130.0458396,4
1,3,2,2,2.6,113.2033916,53.23310434,140.7643232,154.3825091,4
2,1,3,2,2.6,143.4878785,42.40346565,17.26863049,135.0595649,4
2,1,3,1,2.6,68.07934403,161.1370492,106.2090083,140.3572228,4
3,1,2,2,2.6,117.210256,44.28956208,70.70820463,54.45052917,4
1,2,3,1,2.6,42.87862876,164.0695533,131.4618134,42.23475856,4
2,3,1,3,2.6,107.563273,20.35297014,71.85594708,19.51656142,4
3,2,1,2,2.6,51.33532823,162.9161088,122.9000118,139.5141915,4
1,3,2,1,2.6,33.48414986,118.4401006,73.20859495,49.58312221,4
3,1,2,3,2.6,164.0001092,72.81527116,43.6493997,41.79470851,4
1,2,3,2,2.6,150.327157,115.901475,62.78362271,124.3150769,4
4,2,1,1,1.6,73.16734785,140.8843316,117.0842998,123.1147826,4
4,3,2,2,1.6,148.3724397,18.54625887,44.18183621,51.38814068,4
2,4,1,1,1.6,129.2131485,64.97919891,153.5165456,131.9657264,4
2,3,4,3,1.6,144.3781333,66.59303855,121.7399621,56.30833398,4
1,4,2,2,1.6,65.48336343,16.26045445,151.9566764,55.15401565,4
1,4,3,1,1.6,152.3868207,60.66773418,121.3188855,129.3934116,4
3,4,1,3,1.6,146.7770229,41.84086081,62.34034178,130.426638,4
3,1,4,1,1.6,29.04533508,126.6231732,70.75995234,124.4621972,4
1,2,4,2,1.6,20.20202403,106.8167843,140.6484772,114.2650305,4
1,3,4,1,1.6,124.1976948,59.20669282,17.06683231,118.7930794,4
4,3,1,3,1.6,34.92706575,112.7671159,153.2887918,113.7670761,4
3,2,4,3,1.6,19.47935463,154.4933369,120.8987717,18.56472613,4
4,1,2,1,1.6,106.1649558,64.83897574,23.79493451,52.92223443,4
4,2,3,2,1.6,46.3438779,159.4465778,131.3196632,153.628505,4
4,1,3,3,1.6,24.68587567,136.0869318,63.1806299,60.11608362,4
2,4,3,3,1.6,110.7358164,49.21776909,134.601367,130.4916637,4
2,1,4,2,1.6,64.43916101,30.56417245,159.8187014,59.80765471,4
3,4,2,2,1.6,22.40494293,140.8798384,106.0463781,121.1687771,4
3,1,2,3,2.6,65.2067125,149.5458248,112.3260829,62.01745289,4
2,3,1,2,2.6,51.11173952,20.05149372,107.9275824,60.10884162,4
2,3,1,1,2.6,156.9769504,67.33858887,38.9137531,57.65257137,4
1,2,3,1,2.6,109.5376905,160.7731037,27.01617709,115.1944318,4
2,1,3,2,2.6,133.3926255,55.09898736,154.2486607,124.3595958,4
3,2,1,3,2.6,107.5775559,42.22852056,147.5581916,52.899272,4
2,1,3,3,2.6,140.0110405,113.4899871,56.52444532,49.51728739,4
2,1,3,1,2.6,105.8854019,65.42186317,25.17933305,56.69219607,4
1,3,2,2,2.6,162.6752873,29.2024818,73.71363983,61.41957835,4
3,1,2,2,2.6,37.99249593,143.5700277,66.2485367,57.04141648,4
1,2,3,3,2.6,61.95786038,135.7901971,160.0629564,154.2220635,4
3,1,2,1,2.6,125.195795,72.65877806,34.82673433,49.12402896,4
3,2,1,2,2.6,156.8307844,110.4503087,48.85778186,119.2819256,4
3,2,1,1,2.6,137.4702756,114.4846703,44.84536904,39.80012391,4
1,3,2,3,2.6,68.7866242,126.2505719,22.98134343,136.5090109,4
1,3,2,1,2.6,147.5518684,21.35249413,74.74633005,126.317652,4
1,2,3,2,2.6,131.7864192,28.37671371,109.6139427,30.81812731,4
2,3,1,3,2.6,151.0581623,73.70995942,44.84244354,55.84024075,4
1,4,3,3,1.6,66.19258923,108.8020806,146.3624044,159.3899709,4
1,4,2,1,1.6,117.7620079,66.33289072,17.85735273,129.6828185,4
2,4,3,2,1.6,16.77098331,123.3584756,40.38136293,143.590854,4
2,4,1,2,1.6,125.1902383,53.17457204,153.6768375,123.3300589,4
1,2,4,1,1.6,52.42471511,113.0991374,134.0079907,39.60375295,4
4,1,3,1,1.6,30.64036027,149.9479688,109.7725899,132.9677283,4
3,4,1,1,1.6,33.95308129,115.3537055,61.33163805,116.8267655,4
4,3,1,1,1.6,159.829764,135.5737168,27.76134551,33.42439647,4
2,3,4,2,1.6,136.7551368,110.6997166,27.37144922,129.862312,4
3,4,2,3,1.6,161.8411282,116.7263813,29.48669427,142.6906427,4
4,2,1,2,1.6,66.05539824,125.3917597,23.32503445,140.733595,4
4,1,2,2,1.6,24.98814056,120.7991676,55.47210765,42.30220182,4
2,1,4,1,1.6,163.9145208,127.2758634,35.944086,143.5379845,4
4,3,2,3,1.6,41.24813618,66.26518435,139.460335,138.09466,4
4,2,3,3,1.6,57.11853463,120.2629486,159.4237825,160.5258817,4
3,1,4,3,1.6,153.0561484,19.2377626,111.0855657,154.3161582,4
3,2,4,2,1.6,131.9117829,15.23110823,46.80781029,27.493981,4
1,3,4,3,1.6,36.88050405,154.8631046,125.6501484,160.5028917,4
3,2,1,1,2.6,131.9082248,70.66591239,154.802525,157.2709126,4
3,2,1,2,2.6,43.75994711,163.2775919,126.3632243,142.059006,4
2,3,1,2,2.6,112.0260114,140.3483932,162.1813325,40.96239876,4
3,2,1,3,2.6,144.8232327,63.07849136,123.8673203,148.954776,4
3,1,2,3,2.6,120.172545,20.75430846,56.81887006,135.507524,4
3,1,2,2,2.6,38.80799968,139.4512047,15.69352697,28.02309896,4
1,3,2,1,2.6,74.29868181,138.6890047,109.3590538,60.69916059,4
1,2,3,1,2.6,156.3469862,34.86739192,123.0641895,145.9145574,4
2,3,1,3,2.6,40.56530891,122.6067107,150.2897775,132.8878025,4
1,3,2,3,2.6,34.61132366,161.6641669,70.07260022,140.013277,4
2,1,3,2,2.6,162.5552422,34.19988817,58.76992721,144.5012353,4
2,3,1,1,2.6,64.33651592,24.5297643,145.0404737,151.7550603,4
3,1,2,1,2.6,148.8508743,71.33822014,108.613045,56.82849379,4
2,1,3,1,2.6,121.7242502,161.1750991,58.53516527,155.2953259,4
1,2,3,2,2.6,110.8662107,62.83783596,134.1692719,56.39736297,4
1,3,2,2,2.6,51.34927816,149.4184671,21.18372683,30.62386122,4
2,1,3,3,2.6,109.7659765,71.01486949,130.8057105,135.7277438,4
1,2,3,3,2.6,59.64385457,149.1281358,113.2433545,130.185797,4
1,3,4,1,1.6,112.9572823,141.5212737,33.01228462,116.8884995,4
3,2,4,3,1.6,73.64779727,112.2855307,32.89016542,68.68413835,4
3,4,1,3,1.6,29.20383013,116.9645581,142.2154694,29.75093146,4
1,2,4,2,1.6,117.149817,146.9460354,15.07507345,143.7631706,4
2,1,4,2,1.6,140.596439,52.19372664,19.32654156,136.565477,4
4,3,1,3,1.6,59.76899323,130.6404907,106.5184445,136.2282505,4
3,4,2,2,1.6,157.929633,116.5926139,65.23323921,74.40845908,4
2,4,3,3,1.6,110.0496016,143.7280619,18.61612404,19.29110095,4
3,1,4,1,1.6,121.9456338,43.28186351,67.47598194,54.74038081,4
2,3,4,3,1.6,60.01603562,134.3688373,155.5073044,129.1021041,4
2,4,1,1,1.6,140.0592969,17.40955561,112.649982,109.2137909,4
4,3,2,2,1.6,65.52762734,32.47063885,149.2739053,153.7051058,4
4,1,2,1,1.6,106.5549309,137.5625355,68.33584195,150.8172468,4
4,2,1,1,1.6,28.89331621,150.3005305,57.13987866,50.87845219,4
1,4,2,2,1.6,19.53856026,113.6569815,60.3793113,61.80830476,4
4,1,3,3,1.6,44.21203343,159.4685788,69.91618133,58.91951162,4
4,2,3,2,1.6,105.4136432,68.40280698,38.3807637,65.7939135,4
1,4,3,1,1.6,105.8246532,148.0899411,32.63848725,119.907221,4
2,1,3,2,2.6,157.9102201,135.0282075,105.041293,159.8934058,4
1,3,2,1,2.6,134.9572995,55.0666541,27.00405793,117.5669519,4
3,2,1,1,2.6,131.7815553,18.85530935,109.5617615,121.1287847,4
2,3,1,3,2.6,127.9580245,47.40005084,107.8878072,47.33578707,4
3,1,2,2,2.6,140.6284351,36.25766229,58.29094311,62.79530667,4
3,1,2,1,2.6,36.50964098,129.5466123,60.85163854,117.0904179,4
2,3,1,1,2.6,56.31836991,161.7631364,140.5422715,132.6674535,4
3,2,1,3,2.6,116.4130349,20.03164865,67.20743453,126.6002871,4
1,2,3,2,2.6,53.96693636,113.808254,136.487559,118.9463978,4
1,3,2,3,2.6,151.4077807,26.34985292,123.7487012,45.82959602,4
1,3,2,2,2.6,112.7994643,155.596558,21.9675252,29.11308148,4
3,1,2,3,2.6,26.40322178,74.93424136,157.9604925,29.28759994,4
1,2,3,3,2.6,130.8137029,60.02898644,160.4947496,148.1101176,4
2,1,3,1,2.6,23.09495198,109.8869921,154.3697912,144.1109665,4
1,2,3,1,2.6,41.26224919,149.0005893,20.84654046,43.67419509,4
2,3,1,2,2.6,64.14139094,120.6741807,16.37910976,59.21974704,4
2,1,3,3,2.6,145.6239876,59.20496504,37.1639507,35.25333414,4
3,2,1,2,2.6,41.70552289,140.5875694,120.3737095,135.6283232,4
3,1,4,1,1.6,44.85656968,129.2884639,151.3302747,127.9430691,4
1,3,4,1,1.6,67.69740049,111.543332,134.0559437,62.07175967,4
4,3,1,3,1.6,163.0138765,123.3740172,49.12194908,129.4741536,4
4,1,2,1,1.6,61.22999892,145.8587487,21.20774982,143.1848133,4
2,3,4,3,1.6,45.94071526,25.40477586,162.8247052,17.92605545,4
4,2,1,1,1.6,34.41088656,73.50973682,105.4184359,109.6605371,4
2,4,1,1,1.6,52.51421748,157.9666572,108.2570651,112.1512954,4
4,3,2,2,1.6,41.53056652,148.9584062,66.10294999,62.16706003,4
1,4,2,2,1.6,119.4547909,147.9752946,51.78543081,59.1340775,4
1,4,3,1,1.6,66.15435197,133.111897,154.3833311,68.97180133,4
4,2,3,2,1.6,34.94335252,140.7491895,111.9165727,143.3498121,4
4,1,3,3,1.6,120.8910737,154.9228531,28.91086313,35.6681791,4
1,2,4,2,1.6,121.6143464,70.85444658,16.8506663,64.63065474,4
2,4,3,3,1.6,44.04028072,144.2253308,119.4327069,127.77831,4
3,4,2,2,1.6,48.22548847,69.36946696,158.0895205,144.3990485,4
3,2,4,3,1.6,46.95431194,140.4595435,72.34340249,54.35569892,4
2,1,4,2,1.6,131.3912283,60.50377137,107.3327728,131.3238954,4
3,4,1,3,1.6,33.66093054,138.6368632,163.4964733,37.07709278,4
3,1,2,1,2.6,40.52540366,164.2483821,20.29293739,152.2484067,4
3,2,1,2,2.6,144.2724601,60.14998589,106.8033587,63.73933691,4
1,3,2,1,2.6,127.8820576,151.8529625,44.21365255,131.0889707,4
3,1,2,2,2.6,19.30564119,154.6183356,131.890427,129.7106051,4
3,2,1,3,2.6,127.5465875,52.48481352,162.0929288,115.4673965,4
2,1,3,1,2.6,24.38521229,145.9157547,57.81127568,140.7513317,4
1,3,2,2,2.6,69.14650975,141.1495647,29.19614443,36.04657369,4
3,1,2,3,2.6,29.56133384,163.1859589,105.4764552,26.52664006,4
1,2,3,1,2.6,26.87955871,107.4966161,74.04054828,26.97711191,4
2,1,3,2,2.6,157.3054961,69.89616094,134.4432458,147.4067367,4
1,3,2,3,2.6,61.20393894,160.4403435,23.74255217,142.8150018,4
2,3,1,3,2.6,163.3815671,72.14456829,17.21066127,63.45370413,4
3,2,1,1,2.6,106.0587776,18.11598426,59.23200787,62.21542906,4
2,3,1,1,2.6,23.92136881,61.05657567,131.2214969,129.0733112,4
1,2,3,3,2.6,68.62408123,162.8381547,34.74371838,36.11176047,4
2,1,3,3,2.6,105.7874911,46.9085421,161.9902535,141.8567782,4
