Lshape,Rshape,Label,unknown,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,RT,subject
2,3,2,2,624.0774278,378.0189965,751.3198435,407.9496837,143.2475804,106.1416922,143.5170165,2.191814185,15
2,1,2,2,614.8498398,384.9418257,755.377272,378.4726645,134.9271002,110.5233281,134.8562884,1.890759541,15
2,1,1,2,617.2267093,405.8297213,746.19487,370.1147423,159.0173166,137.717411,147.5394011,3.177429041,15
2,1,1,2,606.9064959,377.8983267,747.5171799,369.7353964,17.54026337,40.06022721,32.00886092,2.091375815,15
1,2,2,1,609.715954,379.3744107,736.2371651,364.0555823,17.08650684,112.6826497,121.0551862,2.292108874,15
1,2,2,2,622.1648525,412.1884033,760.6607579,381.9966286,124.8191478,163.248378,153.3602103,2.676768141,15
3,1,3,2,621.5449718,384.5599172,745.9491583,390.9154118,56.71696734,34.89994527,49.86144868,1.957620662,15
2,3,2,1,626.6482807,384.1115188,737.3689699,403.3184592,51.00369462,147.7517013,51.96970251,2.108089945,15
1,3,1,2,619.2869524,360.9267308,737.5939118,411.677533,144.2219069,105.9194304,127.3742415,2.843983759,15
1,3,3,1,629.0353601,410.0417561,755.4515117,394.7074359,160.9506186,62.7268405,50.28319206,2.158275864,15
3,2,2,2,607.8056466,411.0286791,745.2303856,376.6562128,24.76734241,58.14533192,37.80787444,2.241965068,15
1,2,1,1,628.0627087,364.2297222,739.3709155,374.9989458,17.2768864,107.0491291,24.29984168,2.342242416,15
2,1,2,2,618.7219805,359.0279604,757.5329257,385.12921,73.5011261,43.63293567,53.31591833,1.405722419,15
3,2,2,2,623.0378731,409.9106569,751.9140496,397.6286885,57.2645932,23.22331176,28.83853846,2.342277098,15
3,1,3,2,612.5261972,366.9627401,746.2476288,367.0893783,116.5036232,138.1944751,124.5928613,2.158280818,15
1,3,1,1,624.489198,397.5624447,739.9573741,367.029771,153.9365713,55.32299354,153.9636873,2.66004481,15
3,1,1,1,620.3467055,398.8656323,751.9602852,370.6303423,153.9732192,71.33807366,48.57313716,2.175018659,15
3,2,3,1,611.8033517,398.5939281,746.7186034,382.5040137,108.9927676,22.69067032,122.074803,1.539474741,15
3,1,1,1,609.4649205,405.0416982,757.3806203,361.9852834,152.7581111,66.32087172,36.81052473,3.228680186,15
2,3,3,2,605.8012745,358.2405001,756.0859575,398.2369826,25.04024187,48.09690843,45.18635773,1.99107334,15
2,3,2,2,608.3888984,404.5263076,747.7343555,370.068933,74.89635519,39.1317961,54.22791329,1.656558586,15
2,1,2,1,614.3083261,359.1430425,743.3539764,395.9393042,130.4570489,38.0816682,128.2593429,1.890768388,15
1,3,3,2,617.1729214,370.6674976,740.1396038,356.0994158,130.6844787,163.3842918,164.8650155,2.877492353,15
3,1,3,1,608.0937176,360.450192,738.0110394,389.7009679,137.4833004,57.16977933,134.7225589,2.191893458,15
2,3,3,1,605.4287461,399.9981,757.1014786,372.4791239,116.6758049,19.86094182,22.01267314,2.727017054,15
1,2,2,1,611.6993367,377.1239918,739.8590144,368.7003893,164.3476631,65.44972144,29.32523108,2.275386604,15
2,3,2,1,629.9279612,362.7165276,752.3733559,403.0117291,32.594356,117.4713338,25.82845155,2.625510627,15
2,1,1,2,610.3041997,399.2934675,738.2142898,359.9684347,128.5883462,161.7580382,160.5155409,2.810589119,15
1,2,2,1,629.3567532,378.8844215,753.1053665,361.9719913,50.90252754,141.3357057,145.0977279,2.910961311,15
1,3,3,2,608.8184041,403.7865016,751.007111,374.3709069,41.64314497,15.52348126,27.3191375,3.12833489,15
3,1,3,1,607.604278,381.0660538,739.5898905,382.8952174,74.61812645,157.1907535,62.53388146,3.161765981,15
3,1,1,1,606.0289101,360.2531294,759.6879881,410.1331028,64.6804018,150.8698903,144.649202,2.693526154,15
3,2,2,1,623.849978,390.3670623,758.3792885,383.4568817,15.38465793,109.9547417,128.0149661,1.890680269,15
2,1,2,2,623.9251423,368.8300291,757.2650598,381.6387255,106.1319396,145.5363852,112.9492412,1.907386259,15
1,3,3,2,607.768416,357.8165521,747.2561117,369.3205582,16.65744622,38.36610141,37.02821604,2.827279892,15
3,2,2,1,610.8059166,388.3465916,758.2520209,403.3296206,61.9574793,153.7724496,150.5571254,2.141640652,15
3,2,3,1,608.0417488,366.2914881,752.7083882,366.14331,56.51743221,148.0488468,39.40415101,2.191726065,15
2,1,1,1,612.2370582,379.3665233,757.4977425,412.8853517,126.7524995,28.67051726,36.32735475,2.191706955,15
1,3,1,2,609.656586,391.0647108,757.9376529,399.1916152,32.45192307,63.56622372,27.69838741,2.124822831,15
2,3,3,2,626.5389812,398.6959824,756.7880585,397.1091212,35.38597447,61.60559971,56.06109482,1.907448544,15
2,3,2,2,629.6752776,376.4870743,751.2124956,410.9665623,164.1982645,141.3424963,162.2644498,2.375696157,15
1,3,1,1,609.0126996,364.4838322,743.9883217,365.1870048,27.58973017,120.6170358,24.2419408,2.425936222,15
3,2,3,1,624.1872331,376.8659747,758.6607141,373.4375847,161.0935696,69.79732214,156.0765036,2.810578502,15
1,2,1,1,618.28317,379.0756508,754.2912967,397.1543695,43.99780904,141.4460091,33.27623315,2.375808342,15
1,2,1,2,613.3808989,382.49364,753.339759,370.4444226,53.5260988,17.29892001,48.74256133,2.057974805,15
3,1,1,1,607.1529913,367.3238798,760.3215455,361.1128798,110.1352314,21.15993513,16.46062735,2.559746229,15
2,1,2,1,618.6483757,378.4073035,751.76646,388.3465348,29.23000789,109.3254898,25.66510948,2.559701284,15
1,2,1,2,605.8174524,359.2917134,757.9122801,382.6525789,15.49344298,41.65117056,17.74696504,2.292134708,15
3,2,3,1,624.9056605,373.270176,756.3441246,370.0706769,64.39000544,153.3156374,54.98670987,2.526252144,15
2,3,3,2,607.2834226,389.2691475,759.4978038,404.9047776,29.57488879,64.72993476,48.40595847,1.807092986,15
2,3,3,1,607.1406194,409.192175,752.1398431,387.0307614,64.8661119,150.7076819,147.7994789,2.123761852,15
2,1,1,2,612.1928795,402.4303473,759.5173574,385.9364367,164.3035698,130.1000074,131.5916753,1.623139881,15
3,1,3,2,623.9855729,387.9131207,740.3855034,386.3339553,125.3921353,163.0868156,132.4802115,2.910922029,15
1,3,1,2,623.9355644,371.1331292,736.1966905,387.3530172,126.0126111,164.3255974,127.5707265,2.609798729,15
1,3,3,1,618.7528944,386.2555454,750.6137527,404.9969799,25.5320025,123.0447024,129.3435864,2.325561906,15
2,1,2,2,615.8314444,405.5084602,743.1192914,359.8164378,132.5286769,163.3863228,134.6280803,2.710221882,15
3,2,2,1,619.2532647,363.693455,739.3045524,409.2967888,61.98005467,147.3735499,142.7127099,3.027990302,15
3,2,3,2,627.7945183,376.4812604,759.9235405,361.4771625,35.57142658,69.84546104,29.87072524,4.650295343,15
3,2,3,1,621.0471084,359.8104176,736.9602083,386.7221974,69.05603185,152.2186413,59.9651057,2.191743052,15
2,3,2,1,605.3423648,397.1969885,755.069067,404.7030345,30.0083486,112.500542,25.79914121,3.111593156,15
1,2,1,2,607.8198645,382.901107,744.7036858,360.5333231,110.6820524,146.7931477,116.8405872,1.857229005,15
1,3,3,1,626.1796751,359.8844544,744.6475884,356.6543832,23.7109245,116.7265511,116.9358012,2.342211981,15
1,3,1,2,611.190401,359.7165838,752.3234474,356.9312365,52.64545299,19.18521903,51.20178804,2.225349675,15
2,3,3,1,614.5158929,398.9284107,745.2401316,390.8782939,117.4226997,29.53960975,31.98302743,2.710234268,15
1,2,2,1,613.2443908,382.5686505,758.5946054,384.9674294,68.73952269,156.2086214,147.0945799,2.359031572,15
3,1,1,1,609.7544048,404.8931775,736.0472776,356.5705283,24.31805763,108.4179727,114.573691,3.027986055,15
3,1,1,2,626.4289941,356.8591664,759.3363025,366.8211201,151.2873458,129.6838904,133.0820784,2.19178375,15
1,2,2,2,619.1945018,398.1054008,752.2712333,410.513273,123.5440055,160.4429961,146.1211252,2.392481066,15
2,1,2,1,627.5477369,372.6182947,752.7647031,374.4386385,136.6386972,51.01215424,137.5354354,2.09144624,15
2,3,2,1,614.1129152,386.4121564,741.3376732,403.4394728,33.16119269,121.9677488,35.05589958,3.680297541,15
3,1,3,1,629.9387317,391.0728357,736.0584396,402.9947078,113.824226,29.88420467,121.8813148,3.111665705,15
1,2,1,2,620.1967292,408.5229121,752.6523544,381.5752672,161.3369755,124.4021674,154.265961,2.660043395,15
3,2,2,2,612.3082218,366.3096857,749.6004246,371.7362924,38.07268592,69.7839466,53.45193804,1.355523052,15
2,1,1,1,609.6945913,357.0349392,747.9067329,383.0697508,111.6922573,31.67911888,30.33181385,2.392459832,15
3,1,1,2,615.2552643,404.7027237,758.3258948,386.9370551,45.12445773,73.04336403,66.80916481,1.120245901,15
1,2,1,2,625.8694184,366.5702556,752.8948695,390.8345723,26.89106112,52.74929215,30.10303034,2.693473778,15
3,2,2,2,626.4690369,373.071761,758.415432,406.1614305,46.6416879,21.18315561,21.90426554,3.496330635,15
1,3,1,1,626.5276925,378.036519,747.114974,403.4243398,34.58666036,118.3190291,35.32984578,1.924150642,15
3,2,2,1,609.086249,385.6799487,742.7187461,400.0249716,161.6045189,72.41446016,57.34781802,1.723448018,15
3,2,3,2,622.1397277,381.1915011,748.9461071,377.668042,151.8629821,120.5144109,151.0368756,3.496241099,15
2,3,3,1,624.9219134,358.8382488,746.0451385,374.0398459,38.85877954,120.5648548,127.824397,2.108142675,15
2,1,2,1,627.7085595,386.01872,742.2633506,369.9553753,155.9079512,66.29509104,143.9687893,2.375660767,15
3,1,1,2,626.2229822,369.395173,757.1193111,384.9722622,62.96468968,38.08534818,41.38709481,3.663504139,15
1,3,3,2,605.7104766,371.6351637,736.650706,395.5853939,16.33343835,37.77054955,42.59995679,2.057907211,15
1,3,1,1,606.3435457,397.5030967,736.2305986,393.8703446,135.0880253,39.17498105,133.3065323,2.34225551,15
3,1,3,2,605.9562134,396.3426472,741.7240352,376.0994571,30.12069993,52.55214167,26.18975691,2.994512497,15
1,2,2,2,621.1705827,405.2126662,754.2778695,357.290912,105.9646516,137.2641639,138.224025,2.258653364,15
2,1,1,2,614.5753617,378.4530001,741.9700976,367.1625047,40.78161588,19.4703243,24.81402803,2.977814292,15
2,3,2,1,626.7858306,374.2370847,754.2855007,402.271268,111.312125,26.67501829,124.3771145,2.793819074,15
1,2,1,2,609.278964,396.4051365,749.3435212,356.0577283,121.6744121,144.9171877,123.0196616,2.175070682,15
1,3,3,1,609.9282326,375.105873,741.8222608,363.9247222,132.4824727,32.57158261,26.7303633,2.425855887,15
3,2,3,1,622.4185786,358.6336244,758.2131741,372.6541216,160.4781365,72.64032907,151.0749689,2.17511138,15
1,2,2,1,605.7106078,377.123646,759.1767742,356.9025231,136.9745385,55.85912779,36.47272486,2.258693708,15
2,1,2,2,615.4969475,386.2304546,759.260801,404.1306556,164.6193815,134.5935607,162.4101008,2.409225277,15
2,3,2,2,622.5851863,386.7991508,741.9508108,377.5038911,116.8106438,138.5459399,129.457648,1.957616061,15
2,1,1,1,626.065505,382.2931511,742.5478529,376.6865395,139.8474194,45.50978518,30.7398874,2.308827251,15
3,1,3,1,624.4763243,394.6937687,758.2009543,368.2205218,55.70093981,148.3540704,35.93484036,2.810597259,15
2,3,3,2,624.6674861,365.1234782,750.9898897,366.693823,73.90941517,52.55088987,51.58269446,2.091500386,15
2,3,2,1,628.6878161,362.9108896,758.9820242,389.7408556,46.08402008,134.2582199,52.79304346,1.655471811,16
2,1,1,2,608.9321469,405.1495043,745.261888,395.0314698,129.4752478,153.5464237,146.2839576,2.342312433,16
1,2,2,1,626.9036337,383.7968256,746.5107175,382.2385532,25.43819241,107.0242373,129.513545,2.041234425,16
1,3,3,2,627.4883519,390.4076426,758.7174332,376.8184795,48.95899023,70.43260319,51.97181001,2.308832268,16
3,1,3,1,607.1833881,380.4216464,749.4752587,391.1777492,120.3276863,22.43640451,127.1775175,1.639832351,16
3,1,1,1,605.2494414,374.3911851,737.4788326,400.4301609,40.65312388,122.7435145,117.1095717,1.706718364,16
3,2,2,1,618.4943955,398.1704369,741.8063688,406.6725637,111.5223503,18.56223635,59.59615252,2.743630986,16
2,1,2,2,629.8652474,390.6197455,741.1691037,375.8149286,107.4709419,143.6682064,131.9547414,2.459331989,16
1,3,3,2,618.5724864,385.7472957,755.5216963,409.1211462,15.79891691,36.06754699,37.34223961,2.509499861,16
3,2,2,1,605.9118714,374.4043028,737.5921626,361.6075762,50.45271599,142.4147223,128.2008925,3.362436135,16
3,2,3,1,622.7310238,365.921469,752.033534,359.5426607,66.80948378,147.6047162,48.13318841,1.857268693,16
2,1,1,1,619.9485092,407.2673069,736.5753384,381.8179286,36.4813739,133.8723717,123.5605235,1.589605379,16
1,3,1,2,613.0630659,361.6439823,747.5944058,388.5463242,19.1284878,56.97292904,40.11750188,2.308839699,16
2,3,3,2,627.8180041,381.3391154,756.6433567,411.9775661,54.1721583,74.84777669,67.56535123,1.974385571,16
2,3,2,2,616.2818541,410.4599393,742.2492292,364.1310698,42.19622935,17.34899395,31.8512677,2.459385074,16
1,3,1,1,616.7412593,407.9448539,750.4445174,377.4445562,116.6977118,24.40429176,118.9752955,1.372235216,16
3,2,3,1,620.6878762,377.9702031,749.3660313,405.7866556,49.24731976,138.1386366,54.0069747,1.372251849,16
1,2,1,1,606.5456179,362.7537015,741.7841805,361.630462,72.00534881,162.3598191,56.20550911,3.278943459,16
1,2,1,2,621.3254693,405.2342123,747.5283032,370.9812571,151.0262985,112.7683758,133.2792589,3.078231274,16
3,1,1,1,611.1027018,385.117023,759.9277541,388.181052,59.21555491,158.0415655,136.6743226,1.706777465,16
2,1,2,1,606.4468156,402.3378063,737.1018448,379.4881768,138.7771092,52.50107078,128.4832634,2.359052516,16
1,2,1,2,610.2128507,398.5054398,758.4064048,386.573991,160.586814,136.6095684,153.7993039,2.19178263,16
3,2,3,1,626.5499829,374.6381001,743.8325549,403.880764,39.18418181,136.3394475,41.85065573,2.5096078,16
2,3,3,2,605.9672696,405.7430142,754.1667334,372.2914426,140.0433064,116.4599136,114.7369852,2.526247022,16
2,1,1,1,606.8780942,390.7682875,760.1688969,377.8717652,41.73959252,134.1786713,127.8113955,2.157203257,16
3,2,2,2,617.6154062,408.3871711,736.1977709,379.4101734,154.3618056,126.5345732,114.647315,2.660076024,16
2,3,3,2,605.0378483,387.1495951,750.0500213,387.3971824,27.19895019,54.32985587,36.29073522,2.793837433,16
2,1,2,1,628.1552439,375.425686,738.9236565,358.0936353,162.5873993,70.50527355,131.567397,3.22868959,16
3,2,2,1,615.6561665,373.2836293,738.4541989,400.4669889,132.7011842,49.07673417,48.33920833,1.522718305,16
2,1,1,1,627.3287061,366.0189781,737.5172597,379.730916,138.4328579,45.65398502,45.19583682,2.00777797,16
3,2,3,2,618.1109297,365.6785113,754.862034,394.3454393,160.7318626,139.5665201,138.7730549,2.526268963,16
1,2,2,2,614.014569,396.7206667,740.7768316,366.1384196,133.2405943,162.9860858,152.536975,3.078160141,16
3,2,3,2,619.1563132,385.6123417,754.852817,389.3965549,144.7794957,115.9961129,135.0146605,3.563145134,16
2,1,2,1,627.2994454,395.0602213,752.8349157,395.6574532,60.33553199,152.9536271,45.59662866,2.258673244,16
2,3,3,1,613.2934103,370.049186,759.3543178,385.1387632,118.9089301,28.51019819,62.00635773,2.894208566,16
1,2,2,2,618.4538605,375.9902654,758.7534034,409.3135183,45.75033593,18.10355525,8.954389183,3.563175215,16
1,3,1,2,614.1718985,371.1675576,742.8961384,368.912703,105.7860649,137.6450941,119.2264156,1.957628147,16
1,2,1,1,619.4605251,412.6589619,743.8901385,412.0818944,160.7413269,71.67137675,141.6909578,2.208501833,16
1,2,1,1,613.3510639,371.5811988,749.0693192,396.9476046,119.927743,25.4045795,147.5603511,2.35906101,16
2,3,2,2,620.6024826,403.5587587,754.1301279,357.0770368,39.88442527,63.56766575,41.64235263,2.760339926,16
1,3,3,2,615.0665521,387.4113126,752.8572429,358.9330585,68.11113267,47.20425795,38.14991875,2.007805928,16
1,3,1,1,619.0633348,410.5888281,756.7640177,360.3038222,68.04481078,160.3982146,18.56048793,2.576451345,16
3,1,3,1,622.6440762,389.4188762,750.9190359,411.2041664,34.98392258,119.4129784,35.63486851,2.342321635,16
1,3,3,1,620.9963295,365.2837591,745.3108863,378.2025721,17.96405243,111.3953478,135.9995313,3.546497065,16
3,1,1,2,612.3802603,406.4516778,752.0001478,367.9496694,71.96286597,51.55333918,36.80712976,2.141642363,16
2,3,2,2,606.6000564,391.7363873,737.9824349,379.4460361,20.33776069,49.74818949,11.17179372,3.212019579,16
3,1,3,2,629.4040074,409.3282426,755.5384311,398.1316735,154.1802533,133.0942507,203.4723954,3.396001236,16
3,1,1,2,623.6804271,385.0945646,743.9595917,400.0647892,129.4650512,107.5995352,123.4563105,2.944391301,16
2,3,3,1,623.8054856,391.7623895,743.1543808,382.3811916,30.88301479,129.0277167,32.18878491,1.805959855,16
2,1,1,2,609.9963073,358.1020134,740.0741026,371.5453058,106.3735074,137.4958876,146.2026718,2.158330069,16
3,1,3,2,617.8380214,370.2416072,745.6961576,376.7908883,64.53804398,24.6504762,34.38115082,3.763951809,16
1,3,1,2,619.6932191,393.4594415,755.4365606,386.1139375,109.6536609,149.2689838,122.1154632,1.740203484,16
1,3,3,1,612.129395,361.366536,736.3723719,374.7372122,56.47256221,152.4142634,156.5113264,2.542950653,16
2,1,2,2,607.5170852,376.2250946,743.1640989,386.5384168,29.19733357,54.14154726,21.41665956,3.161742353,16
3,2,2,1,626.6457345,410.4506865,738.9792331,381.1313451,127.7157628,29.61262246,39.91520435,2.459336236,16
3,2,3,2,605.5247934,377.4727224,737.9205064,364.5040388,155.6912957,126.5273557,164.6819379,2.292092893,16
3,2,3,1,625.4369082,394.5387108,740.3404763,405.9092274,140.8049474,54.26004583,140.7431094,2.576385166,16
2,3,2,1,614.0791024,375.2262574,742.6860778,360.956757,41.33262863,128.511501,37.03119304,2.509510124,16
1,2,1,2,609.2299029,387.6103368,753.1169936,356.3440425,114.6783371,149.9216341,118.5617031,3.830695555,16
1,3,3,1,606.8633404,377.1124796,747.5185719,402.9997785,67.79008166,150.7199423,140.3507131,1.957584618,16
1,3,1,2,627.1941717,394.5010913,745.8403332,370.3762091,147.1528949,115.4942442,126.9997542,5.001542287,16
2,3,3,1,607.741379,371.6370036,750.1462403,360.0564198,112.4427912,28.30383236,41.568986,1.907466646,16
1,2,2,1,625.1841299,407.0662656,742.6263398,390.655207,122.5590746,26.92395839,153.0880168,2.241954041,16
3,1,1,1,620.6940644,402.2330217,747.1684325,364.2551954,61.92517478,152.5984695,148.2965875,1.639846861,16
3,1,1,2,624.0981656,375.0121946,759.6909827,378.2150878,150.0768119,124.0534892,140.6082576,1.957665307,16
1,2,2,2,609.6250301,363.1999254,748.5196439,405.2838218,60.06679572,33.55615534,26.53291377,2.743713445,16
2,1,2,1,627.1726024,384.4081705,758.626207,386.1659362,70.12248695,159.9252402,42.99401438,1.69006074,16
2,3,2,1,616.741431,390.3476151,741.4941905,366.5027628,139.6413187,46.41342605,83.95019431,0.904005524,16
3,1,3,1,621.1395064,390.9184888,746.9329553,398.0364976,155.1585864,72.64560132,143.6655889,2.158336793,16
1,2,1,2,611.8524766,403.5581427,760.9474619,401.1065902,150.3913555,118.7337621,148.3322542,2.124853796,16
3,2,2,2,619.8833628,412.2974497,755.541033,400.9304666,69.60263933,43.82407233,40.25841773,1.940853029,16
2,1,1,1,610.1329195,357.7789107,748.3589267,403.1717416,157.2760931,70.59915139,40.48514875,1.74025126,16
2,3,3,2,616.935087,369.7429001,759.4104816,367.9194911,121.9498798,142.9625415,164.6494406,2.458211194,16
3,2,3,2,607.1864713,369.160069,743.7228845,407.823662,139.6471357,164.9259466,143.5376869,1.589701285,16
1,3,1,2,615.6225711,403.899347,749.039532,391.6266917,106.8564678,143.351066,103.5040936,2.526275333,16
3,1,1,1,619.0666375,376.9805263,758.4288383,375.2506674,162.8444224,67.4984104,42.77710712,1.823781096,16
1,3,3,2,625.2631672,394.4564206,754.0812049,408.0969408,15.64117919,40.6506938,33.21921795,2.375710141,16
2,1,1,1,628.812066,409.295698,757.0765299,411.4845459,17.04354434,107.3387102,127.4505278,2.22514247,16
2,3,2,1,610.3055429,409.0232735,759.9788051,376.8465808,57.76212433,153.4270824,44.49824779,1.522729629,16
2,3,3,1,625.0085874,361.5389757,750.8417619,387.8920225,124.6826931,30.35061582,36.06179921,2.225176445,16
