Lshape,Rshape,Label,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,subject
3,2,3,702.6882541,416.8296982,843.5959513,443.5562369,58.55381865,149.7316519,36.67306291,8
2,1,1,707.4527358,433.8277817,834.5739139,403.2919074,69.22204101,135.9396723,143.9375094,8
1,3,1,707.6717599,426.2089557,854.0255652,400.0218536,108.3563579,154.2903676,120.4175665,8
2,3,3,700.9582508,421.6404683,843.2123841,453.2693543,37.39151196,134.5560591,115.8514436,8
2,3,2,695.299253,439.8593786,837.707089,450.9839799,160.7099975,64.17065108,161.317498,8
1,3,1,680.704214,446.810078,839.6040087,450.007936,22.59652164,148.0309212,36.9457183,8
3,2,3,683.6287153,422.4008908,834.3019007,418.3734152,134.0762141,43.66860953,139.3497601,8
1,2,1,703.4753616,432.1408394,832.691706,463.9570867,106.6800159,29.32180204,117.508143,8
1,2,1,689.3427091,459.9116914,834.4288709,443.7240822,38.45890532,71.61104234,56.04227591,8
3,1,1,686.5234829,448.8488176,854.1091229,452.8927705,109.8552654,144.1936363,129.8692718,8
2,1,2,686.2569353,437.4095026,836.7468176,453.114505,142.6646995,59.22741525,134.6092498,8
3,1,3,697.2127074,413.036728,855.7532581,452.9413814,72.45979057,155.1703137,54.31723238,8
2,3,3,702.4146374,452.5723004,830.9419256,453.8295251,44.81090461,107.8988848,127.0901249,8
1,2,2,692.0204696,436.6701675,854.7776504,454.3822115,126.1484515,70.04317744,60.72690633,8
2,1,1,694.013969,405.7706241,842.6045109,457.8986547,112.0182507,15.46248509,20.88777877,8
3,2,2,697.354846,428.5219975,835.297463,454.0159687,140.7100703,26.72370413,24.72409837,8
2,3,3,707.6496521,415.1603061,832.4533315,444.9431445,54.6932921,143.7274493,121.1094333,8
2,1,2,691.2527351,463.0551449,845.6940623,435.806554,115.8656489,154.8177978,120.2718383,8
3,2,2,685.564629,463.4992194,839.0702557,425.7505035,129.6617771,159.7746359,142.7771296,8
2,1,1,683.03622,439.5578393,829.0111929,436.2972392,162.2426621,117.5693906,140.0392932,8
3,2,3,706.9358255,401.9372905,843.1257131,444.5641257,134.2989845,46.78097067,129.5943232,8
1,2,2,686.4316335,419.8990537,831.190562,414.6196686,160.206522,59.43640365,50.63994334,8
3,2,3,692.44125,438.6109681,849.1655954,450.12902,49.57764837,158.4119268,49.47861277,8
2,1,2,697.6457435,437.1126383,834.4483766,438.6020045,152.7474016,58.61758949,159.1975819,8
2,3,3,692.8765176,435.2729815,840.6247171,451.5458763,73.39142912,19.44828659,10.01700146,8
1,2,2,692.8699763,450.5629028,854.8389407,428.919975,157.0023907,39.54263605,45.86856373,8
1,3,1,691.9614194,448.1084538,832.7233278,423.5744539,133.3629545,35.98657437,132.4363559,8
1,2,1,695.0849024,446.5042901,846.2142138,406.0472681,149.2300636,112.7863755,142.3514787,8
1,2,1,698.2355394,403.5809619,852.2094164,452.2787311,52.97447283,114.6872201,45.77844933,8
2,3,2,695.2118385,461.2118117,847.6705676,428.4506984,124.9831009,38.23288133,136.9079566,8
1,3,3,699.3533573,460.5962667,837.6686201,433.2921804,113.3010875,143.312232,147.0762605,8
1,3,1,705.597259,418.9141886,849.9114181,409.7181262,37.26575065,139.5050065,29.75821045,8
3,1,3,686.3786997,453.0919555,836.9886501,452.6196605,141.2738264,48.74967039,136.213657,8
1,3,3,702.2952224,428.5577991,840.3644936,429.8023941,51.48328905,125.8440407,140.7807837,8
3,1,1,705.4387252,416.6727365,848.9215144,444.1368218,121.5675573,162.6596147,151.4366133,8
2,3,2,682.0541273,446.2657903,851.0251342,459.2549144,22.23014982,105.3078507,17.05277197,8
3,1,3,695.0787161,462.4612811,835.9017446,402.331233,117.8789217,160.222226,128.1248915,8
3,1,1,705.6414397,421.2555451,831.7933898,457.4387131,65.70587256,21.76422922,18.79297556,8
2,3,3,689.5196138,415.7484523,851.7079068,437.2154402,110.7518836,148.8856181,144.3535376,8
2,1,1,702.2948698,404.4936655,845.2998164,404.4338542,122.6661326,20.52540621,32.32014777,8
3,1,3,686.6603262,406.7086216,834.8221416,454.9345767,142.0004375,16.63172243,135.5639953,8
1,3,1,698.5297335,409.4603145,831.2918336,401.2649385,132.073584,58.74986432,123.2858346,8
1,3,3,688.1251959,435.7195553,849.1270259,427.3787261,22.29489129,118.2049206,134.9438811,8
2,1,2,706.2728435,434.1224474,835.1519687,461.1043117,135.6724933,73.22942424,130.9549507,8
3,2,2,685.6923761,451.0956965,845.8047296,432.1088674,45.01523171,106.4850361,120.2162427,8
3,2,3,696.8234903,433.0090018,831.1489466,453.6218042,143.2718974,42.00727825,146.4158022,8
3,2,3,705.6843665,462.348255,842.2755047,412.6258523,49.97000201,117.4535929,37.42369968,8
2,3,2,682.5724113,418.8915715,839.2584813,419.6157939,53.52377281,124.8917708,48.51122261,8
1,2,1,684.3462054,418.1501067,828.0184427,435.251896,106.8889688,50.89095292,110.2180438,8
1,3,3,703.3444105,458.7443259,850.4131145,408.7874341,162.8499567,23.57533555,41.29464635,8
1,3,1,696.1051411,413.7245274,844.9741021,433.2756643,72.89252642,31.24298908,50.98371619,8
2,3,3,680.9737487,451.2922712,836.1992836,422.1761274,125.077178,74.05592893,52.0663189,8
1,2,2,694.6927246,452.2823155,850.5265846,412.1261748,66.03001341,133.1063109,149.6738691,8
3,1,1,680.4513545,432.9840037,853.0867296,434.8494041,147.7793662,114.8215716,128.1288442,8
3,1,1,682.3701773,421.2473173,848.5484524,453.7439702,136.8785192,68.9163207,53.83446616,8
1,2,2,683.6265561,402.8210642,852.6367403,443.9500812,149.0787486,31.77335321,40.2754581,8
2,1,2,689.12896,457.2480425,836.793734,415.8095475,68.37100504,28.22541976,107.8135803,8
2,3,2,684.0218527,405.3219774,852.3970179,429.5512217,73.59640345,127.4419609,51.00778047,8
3,1,3,699.0373312,454.4434498,843.6041951,435.7481915,135.5760959,38.61220431,132.4354733,8
1,2,1,691.2652363,454.8000714,833.0915222,437.3888784,64.4631035,126.455402,50.67157565,8
3,2,2,681.9725897,443.512335,851.7253362,408.7456974,39.90501842,133.4347179,133.9680438,8
2,1,1,695.2052595,400.3617964,832.5450914,449.3750494,35.97014244,109.3211859,119.2957511,8
2,3,3,700.4010985,416.1961144,842.9601494,458.6916319,105.4344591,31.347944,28.76389059,8
3,2,3,700.6380343,449.727546,847.5080159,432.1218188,159.6655318,33.0350752,146.9099366,8
1,3,1,698.7823191,419.1241862,842.6605773,445.054021,110.0226835,154.0389404,114.8322175,8
1,3,3,687.3003658,427.1414284,828.6383628,421.828158,159.814972,15.74438694,21.22707867,8
3,1,1,689.5333927,432.4991331,831.8673713,454.8260145,53.72990047,154.7064193,158.8862724,8
2,1,1,687.8352098,437.6045609,840.5162047,456.1685849,125.2243668,15.02956112,18.9820104,8
2,3,2,682.3954625,456.8570198,829.8867328,414.9227319,134.3132892,41.30437945,148.4319152,8
2,3,3,691.0292041,441.2668177,855.4557592,457.3702259,128.1123167,25.14407014,27.24460811,8
3,2,2,694.768151,438.8746106,848.2997749,437.6554525,112.118462,41.59716536,39.0686968,8
1,2,1,706.8233053,402.2777961,830.6725027,456.7190471,43.95112083,109.5878608,34.5388273,8
2,1,2,704.6362603,422.5638465,830.67055,437.9789163,146.6856489,25.28989858,143.7036328,8
1,2,1,701.0540262,441.6293966,834.7700302,454.8719399,120.1827176,25.15657664,131.2874094,8
3,1,1,702.5810705,450.5357098,844.8391651,451.1478422,150.3728191,57.86515258,45.79129531,8
1,2,2,693.7103497,447.9033542,855.2398626,436.3418336,50.97575409,117.6222283,140.3792833,8
3,1,3,692.5104242,406.2935873,850.8476431,455.013981,46.09976059,159.581483,40.55258016,8
1,2,2,684.9782346,453.2070244,847.7710126,402.2293645,161.8481582,21.63591228,39.15677421,8
3,1,3,689.6041627,450.3168401,834.0611991,446.2777574,61.7166927,114.8838677,47.9767781,8
1,3,1,689.5132006,410.9378071,836.0457891,425.5528521,16.57236722,50.08806363,31.55299137,8
3,2,3,692.4058505,411.2153243,840.1322674,412.364948,36.66175868,119.9387679,29.12842663,8
1,3,3,699.0181504,449.621396,854.8626563,438.8945258,48.42190942,128.6048944,134.9600472,8
2,1,1,693.3099204,426.6838243,847.0651876,424.329549,48.36822214,138.9972118,133.8654078,8
3,2,2,691.4257778,452.8836301,840.9365086,463.4370048,68.92883804,152.3346548,147.278953,8
2,3,2,693.3440911,400.9506468,853.5329148,410.0284062,133.0239351,68.32322738,132.6313575,8
2,1,2,683.069713,417.9347257,840.2576472,463.055764,118.445455,160.1343546,128.9751741,8
3,1,1,703.4361756,413.0377878,851.3337621,434.8427328,45.67485725,149.0047077,131.8988544,8
1,2,1,705.1937285,404.9266614,834.1002235,430.3497703,21.78001551,154.1431383,15.10054931,8
3,2,2,683.7039891,438.5888116,852.3733102,416.9793105,74.47858906,22.5791928,30.0960516,8
1,3,1,691.234156,457.2310857,842.7554331,449.8150821,129.9977359,61.01984729,131.7873521,8
3,2,2,691.7588903,438.2498891,834.7165693,430.6818818,50.18121515,155.6410583,140.37095,8
3,2,3,680.121382,432.4758641,851.1866769,423.4343959,147.2196301,60.46401084,134.9327944,8
2,3,3,681.9135051,407.8964085,839.474862,428.3530619,52.10727595,15.2947342,13.97879474,8
2,1,2,695.9351087,422.3087985,852.5009163,402.6829443,63.65502032,21.63206152,55.64679439,8
3,1,1,681.9077648,419.7111058,847.9987874,442.9544942,133.2947861,25.4404851,32.24841671,8
1,3,3,683.2800646,443.8341437,834.7318595,453.7122314,128.7192657,70.0707029,44.20289266,8
1,3,1,696.3548798,432.6425816,839.2826442,431.72123,38.7305303,136.8618024,32.22736685,8
3,1,3,682.5091342,424.9335686,851.1270335,449.6195106,133.867106,54.35162444,125.9873819,8
1,2,2,704.5378281,455.3122999,855.9941918,402.3601614,19.68501775,162.9285009,160.4936488,8
2,1,1,700.180256,423.9398523,828.3823559,459.0518541,157.2321917,60.81202175,53.32959296,8
1,2,1,700.3458388,453.0611672,842.8328794,432.7599636,55.61479462,149.8957643,41.43923693,8
2,3,2,683.9973703,443.7317066,829.4622588,438.9478066,38.39128092,105.8077127,45.1931187,8
1,3,3,695.5486135,410.8286932,831.5722137,400.0639628,73.13038961,113.3834301,125.9632494,8
3,2,3,680.5017703,460.9360198,831.35091,462.4546541,28.77639177,120.0309439,25.41829077,8
1,2,2,703.3595646,440.2542787,850.7805534,400.1432447,155.2899831,43.71770993,47.59447879,8
2,1,2,690.6070477,415.5692494,845.6947319,436.5704366,162.7930254,122.4632997,148.4345755,8
2,3,2,699.1088146,463.1633133,838.0274869,405.3751229,152.9427634,51.01995342,148.2061177,8
2,1,1,694.875111,447.2846875,850.4174434,409.0664307,146.0423908,15.1961587,15.95788516,8
3,1,3,684.0825595,440.9724319,853.349257,410.4281326,63.06846703,105.732612,39.31821182,8
2,3,3,695.9395088,420.4353019,834.9655786,458.2913429,140.9583391,46.85725722,39.30440082,8
2,1,1,694.4911522,458.4436701,845.5561489,442.4939682,143.0260963,32.19119114,43.78385646,8
2,1,1,705.826024,433.729597,829.5007388,407.6066097,133.2013647,15.29947161,18.0028598,8
1,2,2,704.7638345,424.2015,847.9541103,415.9308551,146.3098559,43.9372648,33.8570749,8
1,2,2,687.2857569,451.5901429,852.569147,429.5117491,138.103847,69.10443228,37.01923376,8
3,1,3,688.8139381,433.0094629,848.3487611,450.6012735,33.72892005,63.90599792,23.28985163,8
2,3,2,705.4362744,439.3538282,842.278685,420.2285569,122.059094,16.48046572,111.9497496,8
1,3,1,690.3736022,463.8433218,845.4269601,433.1100245,153.1105319,26.01484325,153.4102243,8
1,3,3,699.5039233,447.8503413,829.8099413,426.9056276,40.77620326,71.64093356,59.4263484,8
3,2,2,691.569134,447.011784,830.7616466,440.7876026,68.32895144,129.2725629,123.0768375,8
1,2,1,693.042962,431.6452062,843.7039887,404.3382713,21.69146995,160.8253761,31.55293085,8
2,1,2,693.3246127,441.9591098,838.3127091,460.044826,51.9417556,106.9549516,52.40850372,8
3,2,2,697.0825829,433.2746768,833.7005866,403.4447553,50.91121649,157.7131805,160.4437486,8
3,1,3,682.1904039,403.0620032,840.7778203,447.2484475,122.4710984,66.84814406,135.1600307,8
1,3,1,687.2790278,463.5739369,849.2512765,422.829168,133.6270202,43.36286383,127.8571568,8
3,1,1,692.0566656,416.7152749,848.4601045,406.0676916,19.80872948,107.4681413,125.0192698,8
3,2,3,692.679028,452.9278932,846.2615888,419.7169221,115.2134118,23.76698713,121.6472716,8
3,1,1,686.7724243,418.6192472,849.2752908,417.756078,159.1616369,126.1043118,130.5221561,8
2,3,3,691.1223913,436.15975,841.4237349,431.3356409,67.44800541,154.8342433,148.5962327,8
2,3,2,680.913712,447.9198077,837.2948245,441.2394533,33.06162533,155.0982105,40.18475925,8
2,1,2,705.0767027,428.3353586,841.5101853,419.9523169,45.25442571,164.7857878,39.50627544,8
1,3,3,689.9658193,456.6733586,839.084387,401.3593311,135.6825192,23.75054636,39.28161438,8
1,2,1,685.6732507,462.4854089,834.0557338,437.9670907,51.85271589,131.2265008,42.88807156,8
3,2,3,680.0503811,455.5345145,847.9293854,407.5717062,161.2745695,34.20458582,143.9804595,8
2,3,3,683.1717407,415.4839572,837.9279416,435.8613318,107.6750146,157.2365622,152.2545422,8
1,3,1,702.2779655,422.4702997,849.8705834,403.4750306,54.14563632,143.6655086,139.7740923,8
1,2,1,693.4863955,451.8344834,851.8505667,411.9526108,29.24576733,164.3175767,29.74399713,8
3,1,3,694.3097945,463.384658,828.7770025,432.0601551,109.6130622,139.9018373,120.2399497,8
2,3,3,696.1037753,409.8252032,849.0275908,422.8343806,31.29896519,112.6145511,122.879016,8
3,1,3,687.7055018,451.322366,828.1683072,431.8341302,153.1093779,60.81655326,145.1568568,8
2,1,1,685.0071782,461.432005,843.4138699,438.145387,156.7642544,120.2554677,116.9714142,8
1,3,3,680.9696417,400.8828516,840.6314662,430.3174879,159.4664006,38.49066056,39.82394181,8
3,1,1,703.0901109,424.3558509,840.6839611,459.2555867,44.81141017,149.5595673,145.2168725,8
3,2,3,700.6745423,433.4911397,855.3402796,427.5145793,132.7739532,70.2775493,135.3431617,8
2,3,2,690.5058815,421.894731,837.2373114,452.2956065,58.21224831,19.9566393,54.63370628,8
3,2,2,697.5126043,421.4156407,837.7061632,436.7754601,139.3757476,21.64729874,45.27875282,8
1,3,3,705.2512784,419.0901856,833.5764011,431.7772973,35.74135299,121.0411735,127.3980846,8
1,3,1,694.1889202,404.1556182,838.6754508,422.9491175,49.85914304,126.4976646,44.68502485,8
2,1,2,691.0161686,424.003301,829.5001048,449.5996274,36.63072952,146.480325,36.10595242,8
1,2,1,689.2338307,449.1017431,833.7185988,404.4782815,164.1994015,57.45704073,153.400679,8
2,3,2,683.9521951,446.1649233,842.3384262,459.4460887,28.47776128,123.6832407,34.642077,8
1,2,2,686.7057675,414.020951,842.5838133,453.9128258,134.9726437,73.31752856,55.65865818,8
1,2,2,699.2522189,449.2757681,855.6318623,453.0931742,146.9223513,55.71449628,41.32169531,8
3,1,1,681.9047754,406.320404,855.1192863,435.0065335,107.1605554,155.7238777,157.6593982,8
2,1,2,697.1831057,436.2637173,849.9231094,451.9244262,19.26722797,130.3499107,17.9355172,8
3,2,2,707.332103,404.6611715,835.7899091,448.0783108,156.8613868,58.04668585,44.62377241,8
2,3,3,695.0710093,452.5280161,840.9722566,460.9220164,58.86437281,144.7324673,149.5254578,8
3,2,3,691.1690756,453.2808523,835.507484,463.7039239,127.5607916,42.28675989,128.9950197,8
2,1,1,697.7682256,426.0876445,838.1704014,423.5967823,126.7115096,68.55255527,50.16797521,8
2,3,2,693.4375831,416.5181686,835.5163244,430.7846103,145.6879114,109.5855047,140.5468297,9
2,1,1,703.0637021,451.343169,850.697219,445.3192561,30.46352662,109.0247516,121.9875571,9
1,2,2,707.813611,441.6395868,830.6214868,413.7712977,140.5952132,36.68343319,32.87746204,9
1,3,3,696.9830429,425.6983266,848.0100003,454.9562254,61.14380491,105.2036713,111.2096996,9
3,1,3,702.3108421,432.2912122,831.9974432,439.0840289,135.1510001,51.40650694,126.0759347,9
3,1,1,704.843971,408.8458459,829.563753,455.2361586,69.00118758,131.1630186,123.6349297,9
3,2,2,707.4679192,406.1585127,834.5384426,424.6132608,74.03655142,135.0441527,132.405451,9
2,1,2,706.9991853,419.1471908,846.792229,433.9920977,72.15891595,119.7584479,63.2292635,9
1,3,3,688.4337564,429.4814844,854.6162846,418.4094407,159.0819857,72.78909432,42.49253277,9
3,2,2,700.2950914,422.2666039,852.032727,461.5517187,27.55236554,65.14561519,49.47138103,9
3,2,3,697.2348926,438.5623847,853.7298296,444.9368466,37.08672783,138.2840746,29.2734991,9
2,1,1,687.8111583,415.7226649,842.5001055,419.0405232,69.31840982,116.1130191,125.0094819,9
1,3,1,691.1746295,416.4177928,852.8607247,461.8753027,160.450795,37.78471382,147.5831471,9
2,3,3,698.3594068,416.0850741,843.3006724,402.5700086,29.76223798,148.7158252,150.2675083,9
2,3,2,707.6107467,448.4533723,833.8003861,456.724999,65.00032852,114.0219063,51.84459719,9
1,3,1,693.3422171,456.0461192,831.2560509,440.6519283,28.60443469,145.9657414,31.54562698,9
3,2,3,690.5472974,448.8637235,842.1210791,403.127987,163.5191021,123.5126877,-21.48144687,9
1,2,1,684.7775116,458.8657405,839.1774153,414.466908,126.2390505,61.03616423,120.8201339,9
1,2,1,694.3546349,457.8952639,851.3202151,446.3101384,58.4211623,15.04478046,52.45991649,9
3,1,1,704.652794,405.2001776,853.8873526,430.8910729,53.64307008,124.5080944,115.3653011,9
2,1,2,685.4957536,434.7964796,831.3979023,420.1357279,45.52400866,159.1130763,50.0408183,9
3,1,3,697.2835826,438.465503,846.9053521,422.1638083,142.4770673,38.53466128,133.6880274,9
2,3,3,693.7946735,449.6039168,837.9294399,415.1555077,30.86659383,143.1650822,133.696669,9
1,2,2,690.7304269,429.6901883,852.1173729,436.5150861,146.9748547,66.63363316,65.90613617,9
2,1,1,684.755499,415.5842795,833.0035728,448.1138787,114.5837832,155.4778026,160.7826875,9
3,2,2,704.032327,461.5464371,853.4635215,436.5183811,127.7349664,31.57850619,52.05758461,9
2,3,3,680.736831,434.1119702,836.9261469,420.9135192,31.79901684,112.1704042,118.4438088,9
2,1,2,705.5867781,442.1615451,845.9356474,443.2211412,65.14789094,24.28571459,43.69115428,9
3,2,2,690.6585997,410.9673203,850.9885432,421.118418,151.5919632,27.33636626,32.12943974,9
2,1,1,707.9936474,427.2309196,829.7846835,425.8776417,145.1326674,39.9938274,38.40585768,9
3,2,3,707.665716,422.661189,834.1572218,417.0394803,20.1460759,110.4382589,29.82996068,9
1,2,2,694.8011015,462.3315313,853.5957847,437.4672614,33.91011747,156.3707781,131.9795077,9
3,2,3,691.8853261,404.5288693,845.0032068,459.1854356,106.840939,159.0507549,105.6415883,9
2,1,2,691.0825212,413.7266475,830.377333,415.9231294,18.80994022,126.0405133,19.73306275,9
2,3,3,695.9834257,461.2569061,837.3917578,428.1550798,126.5407904,163.6536523,146.4308519,9
1,2,2,682.2854545,455.5211767,835.6854234,435.7988523,129.6472251,38.29662182,44.49255542,9
1,3,1,692.1065512,424.021266,842.1424104,430.7438226,139.3174656,28.98376283,134.8484281,9
1,2,1,699.92358,446.6675342,841.4661354,460.0037913,139.8863592,69.10989523,127.9450881,9
1,2,1,704.4501415,429.7858187,830.3154021,401.4035087,162.5523748,39.27467558,157.765611,9
2,3,2,685.9853785,449.1734494,836.3469361,432.0736061,32.25771014,124.4585814,34.98929613,9
1,3,3,688.4032698,460.8708709,828.0594167,449.0431593,148.2869821,22.69778895,213.4260832,9
1,3,1,684.2375357,451.7537442,841.908179,440.5036028,24.99567069,62.87751768,24.16802995,9
3,1,3,697.5547506,436.691619,833.0565584,410.468234,115.1226392,154.7722275,133.3210347,9
1,3,3,694.8617879,445.4070384,834.3646893,409.5124834,60.93623703,144.9576875,135.5623236,9
3,1,1,685.1023844,409.5748539,832.6578702,412.9758335,114.1168586,41.27512526,41.49917804,9
2,3,2,705.0993373,442.2860517,833.2922956,460.23878,53.56722182,155.2210581,44.31414251,9
3,1,3,681.3851186,431.3040333,829.9959767,454.3932046,19.42834554,134.3792569,31.94082888,9
3,1,1,694.2526232,453.1911362,832.7272894,459.3926948,155.0426718,21.14808844,28.98968858,9
2,3,3,690.7119449,455.5445211,835.6006819,447.4561573,159.0727176,69.81532103,44.1574546,9
