loc1,loc2,suffix,Label,angle1,angle2,angle3,probeAngle,subject
2,3,4,2,27.50452241,141.1060697,113.6569815,66.70881237,16
3,2,5,2,37.23277857,157.199319,130.3868697,147.985613,16
1,3,5,3,64.00212933,27.7535355,147.8116464,35.71951162,16
1,3,5,1,105.4136432,68.40280698,38.3807637,109.0351378,16
2,1,5,2,71.78339973,37.74522147,105.8246532,114.7729083,16
1,2,4,1,120.1130099,156.8270154,32.63848725,112.9979238,16
2,3,4,2,157.9102201,135.0282075,105.041293,146.8480181,16
1,2,4,2,117.4938718,55.0666541,144.7825666,68.77150431,16
1,2,5,2,64.26080069,121.5867379,27.00405793,119.9929343,16
3,1,4,1,37.40323766,131.7815553,109.5617615,125.9681013,16
2,1,4,2,145.502881,47.40005084,107.8878072,116.9062673,16
3,2,5,2,140.6284351,36.25766229,58.29094311,45.83312277,16
2,3,5,3,137.3408266,36.50964098,116.0924001,58.85923499,16
3,2,4,3,68.30959479,24.21376128,161.7631364,118.6152902,16
2,1,5,1,142.5810496,38.44041345,116.4130349,51.46749273,16
1,3,4,1,145.5069955,28.92411657,124.2025837,127.1652843,16
2,1,4,1,111.6373355,44.59955048,21.45656901,47.34985569,16
3,2,4,2,119.5583551,69.04588749,151.6129622,61.79438912,16
3,1,5,1,155.596558,129.6113602,21.9675252,129.957828,16
2,3,4,3,38.81773332,74.93424136,157.9604925,102.3135774,16
1,3,4,3,105.1883995,130.8137029,60.02898644,131.3092633,16
3,2,5,3,44.19105868,23.09495198,109.8869921,43.25030034,16
1,2,5,2,70.0036399,135.5245458,47.73051026,128.7162823,16
2,3,5,2,112.4431138,29.45072163,135.5402619,132.4530998,16
2,1,4,2,18.28587396,111.3657978,145.6239876,33.89133694,16
1,2,5,1,56.6419475,26.21948773,151.6800073,33.6243713,16
3,1,5,3,25.41486897,120.3737095,147.9777237,37.73384403,16
2,3,4,2,46.97941175,131.8455943,15.04956912,47.16497574,17
2,1,4,1,141.6593678,62.36469979,28.63310805,57.80149467,17
1,2,5,2,62.10060935,136.0930378,109.1123777,121.3707229,17
1,3,4,3,39.24780749,156.4935285,74.55921375,141.3917079,17
3,1,5,3,137.9950915,70.75861823,45.45722804,125.328464,17
3,1,5,1,143.940743,21.5754284,114.6641038,47.95069587,17
3,2,5,2,57.75118971,24.12937051,145.0705789,44.22375754,17
2,1,4,2,40.83373664,123.2439841,146.8001465,43.01499477,17
1,3,4,3,17.63804967,44.22171275,110.8305256,34.73123555,17
3,2,4,2,124.042448,157.6303205,70.75774669,147.9477639,17
3,2,5,3,126.1796021,19.6600494,163.7912898,128.2390026,17
2,1,5,1,29.57245037,50.47146102,141.8603731,37.81197926,17
1,3,4,1,43.31625935,120.8868362,162.8663814,44.56543551,17
2,3,4,3,58.35536342,128.8867217,25.61071317,130.7516012,17
2,3,5,2,19.23710044,131.7869566,109.599397,19.7070421,17
1,3,5,1,65.10894844,147.0082925,114.7540751,37.99998528,17
3,2,5,3,118.9719117,71.03833948,46.61829759,113.2316354,17
1,2,4,1,33.45930569,62.45593938,118.5216221,33.32029457,17
1,2,5,1,134.3433457,31.31189354,112.9336495,136.5407459,17
3,1,4,1,39.3367934,156.7730606,111.7436305,141.7901489,17
2,1,5,2,69.62299489,24.68898651,114.0903768,30.73901547,17
3,1,5,3,127.7645609,20.388813,107.0751453,136.948799,17
2,3,4,3,50.20241579,143.9212212,107.9670849,145.3584428,17
1,2,4,2,145.9498592,121.0891106,67.01981034,142.2652834,17
2,1,4,1,63.84563678,161.2548084,134.8710691,146.8730328,17
3,2,4,2,118.8129435,153.6702498,34.27849857,164.5168956,17
2,3,5,3,122.1196987,20.66201445,42.49150632,23.59267398,17
2,1,5,2,139.6126302,162.1524788,24.87008814,145.0747137,17
3,2,5,2,23.09597275,49.18140993,114.8670903,43.7129853,17
2,1,5,1,45.92096191,105.7478569,152.9725814,127.6163585,17
3,2,4,3,74.95584898,159.5021177,26.89126349,113.1023846,17
1,2,4,2,120.0942715,53.35209979,27.33335816,48.62770464,17
3,2,5,3,38.71527986,62.29976236,134.6070764,34.90641433,17
2,1,5,2,54.6558428,147.9222251,106.0386392,36.34619838,17
2,3,4,3,25.94318393,128.9037636,72.27115716,131.8928088,17
1,2,4,2,106.3922715,17.08080404,67.57538106,38.10823287,17
1,3,5,1,113.4995291,56.96600162,20.1367329,126.1109161,17
1,2,4,1,127.265085,56.8455012,154.9928934,136.2044796,17
1,2,5,1,138.637258,116.4225989,58.33738628,125.7617332,17
2,3,4,2,112.9420097,55.15129896,164.8806313,137.1392938,17
1,3,4,3,155.610091,60.04469013,24.37451988,30.18019705,17
1,3,4,1,72.68609217,135.0208441,38.46446835,47.27018495,17
3,1,5,3,24.13090806,154.3262746,118.993318,23.2736786,17
1,3,4,3,122.780891,24.81381184,154.2626447,23.68243782,17
3,1,5,1,65.5690135,29.82713338,164.5456195,17.30750222,17
2,3,5,2,108.4320464,53.66364231,23.97110121,107.0417592,17
3,1,5,3,39.28882904,127.0939731,155.2329826,37.86065107,17
3,1,4,1,74.41497941,142.4377048,106.9533833,129.7392323,17
2,3,5,3,118.3377012,25.42394852,158.8727022,29.49678932,17
2,1,4,1,17.87556892,53.17125285,142.1723463,17.41752904,17
3,1,4,3,45.05931477,23.73576061,116.3704879,30.10359602,17
1,3,5,1,67.29028501,127.2122795,106.530157,55.93762013,17
1,3,5,3,50.63594767,127.8685755,74.67039597,135.6936001,17
2,1,5,2,63.93287114,158.4361478,112.4154239,43.89479617,17
3,2,4,2,62.26152857,152.7282646,28.86558874,140.7090865,17
3,2,4,3,151.9093037,47.62194378,71.94463433,148.0723656,17
3,2,5,3,36.04185065,151.8264621,114.9807833,39.36129839,17
2,3,5,2,139.0247257,69.1711786,113.44033,136.6599589,17
1,2,5,1,51.96456906,16.20873398,161.9138511,48.10467689,17
1,3,4,3,59.62983351,129.2222882,164.9181741,147.4617108,17
1,3,4,1,161.0016238,69.4311236,42.1265826,164.4488528,17
2,3,4,3,144.8221158,18.71482653,116.7462476,24.67129418,17
1,2,4,2,151.5956674,36.89140926,111.8258796,30.24182744,17
3,1,5,1,134.8216803,50.77131712,25.59815504,38.00751468,17
3,1,4,1,147.2153962,26.27027648,49.58299367,28.44474852,17
1,2,5,2,136.3159951,64.75390093,22.48192289,54.94323744,17
2,1,4,2,162.8858153,50.70525854,110.4980117,155.6259968,17
2,3,4,2,156.4143969,132.4816859,45.29192838,162.9686173,17
3,1,5,3,45.19717928,73.56779864,21.82386193,14.01686704,17
1,2,4,1,154.0504621,130.3931311,35.83985433,163.8839576,17
3,2,5,2,25.43819241,157.7061626,48.95899023,158.5047297,17
2,1,5,1,107.7462901,161.0215364,15.7203943,160.5170138,17
2,3,5,3,18.81351539,58.07742669,140.3057712,37.19551641,17
3,2,4,3,41.80585555,133.1698009,160.0186221,35.86366161,17
1,3,5,1,52.15693605,113.7388141,15.79891691,45.21735701,17
1,3,4,3,26.48015646,50.45271599,107.6580571,38.60089253,17
3,1,4,1,66.80948378,127.6633716,31.33095483,116.5909978,17
2,1,4,1,107.6292664,161.8967587,19.1284878,-25.54954729,17
2,3,4,2,17.82310193,58.65751695,164.2896293,11.88846993,17
2,3,5,3,145.9062796,44.99445049,116.6977118,29.92440567,17
3,2,5,2,41.17765906,112.9527084,69.3795888,112.4364943,17
1,2,5,1,41.6460997,21.32747848,160.249582,38.60891314,17
2,1,5,2,107.8995096,16.23890396,155.4764599,124.0821614,17
1,2,4,1,138.7771092,56.48434576,160.586814,135.6968368,17
3,1,5,1,44.07849535,68.21489853,114.0716,43.52771614,17
1,2,4,2,39.18418181,154.3973916,60.03144213,145.4536892,17
3,1,5,3,51.44666086,118.2328667,154.3618056,39.98146355,17
1,2,5,2,73.92686322,131.8258346,27.19895019,132.1039505,17
3,1,4,3,126.3421944,105.2525433,62.08462787,138.9296825,17
1,3,4,1,125.0166169,162.5873993,21.05032651,134.8244501,17
3,2,4,3,17.67023227,54.579882,140.4220702,38.81380775,17
1,3,5,3,31.63887824,74.93973462,133.1625314,65.69133564,17
2,1,5,1,135.8066446,30.56371981,111.3574937,32.01165521,17
3,2,4,2,34.39318777,128.5915789,154.7626114,132.6146605,17
2,3,5,2,60.33553199,113.5628562,160.5560067,54.01210334,17
2,1,4,2,59.71255394,133.2572196,163.8245041,42.03524269,17
3,1,5,1,66.03766915,40.7769569,160.7413269,42.07785767,17
1,2,4,1,119.927743,60.12765982,140.0431601,120.9041023,17
3,2,4,2,150.1855538,36.38117368,68.11113267,31.88579433,17
1,3,4,1,55.34926876,111.1806346,149.5009277,52.68710251,17
3,2,5,2,39.86150236,127.0373489,105.5332932,120.4418759,17
3,2,5,3,26.32447886,120.881658,67.0383813,39.1023817,17
2,3,4,3,53.1378741,115.2010639,159.3210878,127.6800451,17
2,1,5,2,112.8517495,74.04011392,154.1802533,120.3830433,17
3,1,5,1,45.65155815,129.4650512,163.3023171,136.1887849,17
1,3,4,3,106.3735074,19.97464448,49.09043951,35.07041709,17
1,3,4,1,69.81233485,44.97349643,109.6536609,52.96629387,17
3,1,5,3,148.6391691,56.47256221,16.94695579,142.4797893,17
1,2,4,2,138.0186053,162.8859905,69.56129766,-19.53363005,17
2,1,5,1,108.4064718,55.78813559,33.87551919,57.41665956,17
1,2,4,1,127.7157628,162.9282632,21.45047814,130.3030115,17
2,3,4,2,113.6063605,155.618865,67.80859691,134.7495266,17
1,3,4,3,31.25142904,121.7011919,157.6080865,132.5488622,17
3,2,5,3,60.71449721,15.6529168,114.6783371,31.32071667,17
1,2,5,2,51.85532747,26.36874601,148.4203533,30.4996641,17
2,1,4,2,29.9208211,65.868991,129.2778858,35.23861785,17
2,3,5,2,27.9750231,69.77936532,161.2319641,29.39975417,17
2,1,5,1,112.4427912,37.25062946,140.7160462,31.48801677,17
3,1,5,3,61.92517478,112.9972639,145.9990159,44.32478132,17
2,3,4,3,54.67611036,16.05937815,148.5524759,15.8082576,17
2,1,4,1,60.06679572,28.87578809,149.6489408,13.73291377,17
2,1,5,1,70.12248695,159.6427372,139.6413187,-21.91482006,17
1,2,5,2,35.55174879,155.1585864,116.204446,-19.94064573,17
1,2,4,2,150.3913555,66.47547232,119.0410752,33.42687375,17
3,1,4,3,118.1902875,69.60263933,148.0017758,136.2584177,17
2,3,4,2,157.2760931,60.09247497,36.9570202,163.1499866,17
1,3,5,1,142.8955805,122.7318957,42.72151113,146.2494406,17
1,3,5,3,139.6471357,59.65405465,108.5534463,40.58374104,17
3,2,5,2,106.8564678,151.2610959,45.93684248,164.1615882,17
1,2,4,1,60.79158125,111.3939641,15.64117919,47.09348092,17
2,1,5,2,164.5166551,17.04354434,67.05475021,156.2046574,17
3,2,4,2,65.83130773,124.6826931,17.49150217,131.9891864,17
3,1,4,3,40.85905497,128.468585,61.95923456,35.73926558,17
1,3,4,1,142.4113033,59.52042328,164.4615256,139.3220238,17
3,1,5,1,27.00276977,117.1503566,149.1736671,139.8708861,17
3,2,5,3,151.8537457,107.0411007,31.84991858,153.1975452,17
3,1,4,1,124.4919703,164.5964738,29.27833645,167.8268977,17
2,3,4,3,62.05110187,162.9508801,124.3986378,152.6669121,17
2,3,5,2,135.0909738,60.10636129,113.9098948,151.0115579,17
2,1,4,2,150.8887256,130.7097755,19.59231607,155.9019475,17
1,3,5,3,149.0320946,49.27463875,110.8249921,30.70604482,17
1,2,5,1,122.4770341,70.87915201,37.25339416,133.4628658,17
3,2,5,3,108.5221634,35.67243383,73.87066353,131.5649274,17
2,3,4,3,105.9525758,18.15590584,74.23110004,26.15617214,17
1,3,5,1,64.28166968,144.5827752,23.93700772,45.03393684,17
1,2,4,1,26.29118526,124.9133271,62.05479378,34.65036809,17
3,1,4,3,117.7814987,16.655504,60.11602761,124.1781483,17
2,3,5,3,50.85202784,116.869093,146.4190433,132.946656,17
3,1,5,3,118.3867029,23.14972324,151.5447896,130.9953438,17
2,1,5,1,141.7932349,111.1305501,41.38632688,121.3523667,17
1,3,4,3,23.21502707,52.70933544,160.4848629,44.45074906,17
3,1,4,1,124.4711044,71.89581361,37.00510649,56.65856829,17
3,2,4,3,124.0957493,158.1716356,70.73086863,121.8611145,17
2,3,4,2,68.16306506,113.9438935,137.9361803,60.12156796,17
3,2,5,2,18.51957865,42.507174,125.8015349,39.92669804,17
1,3,5,3,47.65369408,138.3579322,113.0285155,129.6256069,17
1,3,5,1,16.10074561,149.7190166,62.52620487,11.8765005,17
2,1,5,2,39.40637101,157.0106238,60.88642972,44.85836701,17
1,2,4,1,44.67239287,136.0604131,162.5318906,43.46532606,17
2,3,4,2,67.54654006,21.97542502,136.9723446,38.08268489,17
1,2,4,2,114.331627,144.4348248,40.81459669,152.594667,17
1,2,5,2,125.3496695,17.146671,44.256991,25.1656777,17
3,1,4,1,138.7371142,112.6988606,20.00649478,128.9458846,17
2,1,4,2,32.70693501,106.4633548,162.5411603,44.98439675,17
3,2,5,2,105.6854641,31.55697704,150.1397476,35.92658472,17
2,3,5,3,33.94873183,113.0890217,65.65945526,72.90838352,17
3,2,4,3,147.7379452,53.95958282,124.1605771,156.066363,17
2,1,5,1,113.5306338,66.61878223,143.2249796,57.44837913,17
1,3,4,1,47.93610436,131.2861355,109.279877,59.26560039,17
2,1,4,1,26.54545451,56.69857563,106.7232486,41.11715618,17
3,2,4,2,132.2634098,21.16910108,47.03458858,14.64604271,17
3,1,5,1,33.70453329,133.7667005,155.3220765,146.7888289,17
2,3,4,3,19.08726088,49.50762346,121.366679,53.58851674,17
1,3,4,3,148.1231697,25.49101224,52.73801352,28.80089332,17
3,2,5,3,150.6559333,56.48667792,31.23560123,154.949498,17
1,2,5,2,31.393529,129.5978313,68.73282115,142.002851,17
2,3,5,2,148.3329408,54.19341469,33.38542399,138.136211,17
2,1,4,2,160.8915707,122.9911483,30.92332706,151.6031869,17
1,2,5,1,56.28464177,110.0993791,162.2768518,50.84771784,17
3,1,5,3,123.8435238,53.42132398,145.7096397,128.8159334,17
2,3,4,2,62.16948606,158.4806753,128.6007366,48.0505137,18
2,1,4,1,131.890427,21.52189584,109.8783305,27.01857291,18
1,2,5,2,163.0249209,120.9348717,16.80656858,129.5179332,18
1,3,4,3,57.81127568,151.1279872,118.7925789,137.7851328,18
3,1,5,3,141.1495647,29.19614443,162.2555128,136.8579663,18
3,1,5,1,43.61916324,163.1859589,105.4764552,158.0079718,18
3,2,5,2,129.9841264,51.53976052,26.87955871,58.89776375,18
2,1,4,2,117.6013199,69.99400722,157.3054961,120.8760407,18
1,3,4,3,30.96729779,149.4454896,73.95201174,147.4380614,18
3,2,4,2,122.8259107,26.92431484,73.86623269,30.95350745,18
3,2,5,3,72.14456829,17.21066127,111.4023525,58.01288714,18
2,1,5,1,15.17345544,59.23200787,131.2214969,56.90318035,18
1,3,4,1,136.1865215,68.62408123,162.8381547,130.4655868,18
2,3,4,3,62.1012728,116.2058443,161.9902535,118.3403504,18
2,3,5,2,43.12449966,74.31100358,114.0190744,53.31661135,18
1,3,5,1,143.704358,39.78078434,68.82947211,140.3624188,18
3,2,5,3,33.10767605,106.433724,130.028478,35.05619231,18
1,2,4,1,65.95182736,23.13714743,121.0152525,63.07170899,18
1,2,5,1,15.31932684,38.39228956,69.93688951,14.68962856,18
3,1,4,1,160.2040332,73.45555039,22.99388347,59.83353507,18
2,1,5,2,23.64153625,127.8697909,63.89780565,49.36888393,18
3,1,5,3,27.49246568,67.60208917,133.7699363,36.06315434,18
2,3,4,3,34.88476492,131.0718768,107.4675936,150.5300398,18
1,2,4,2,66.13400904,29.29264578,162.2071126,55.35770674,18
2,1,4,1,110.2640288,147.514888,36.16662667,142.3158212,18
3,2,4,2,164.0305324,134.9340784,42.04981695,130.6992729,18
2,3,5,3,65.57799175,17.74367573,109.7943929,17.23213518,18
2,1,5,2,21.44421474,130.5499332,152.7541461,11.91004707,18
3,2,5,2,164.5536181,50.89918416,122.9702992,55.93152395,18
2,1,5,1,63.61706961,17.93161193,110.5399938,12.37172481,18
3,2,4,3,74.94147886,122.4280467,32.05282877,67.43546805,18
1,2,4,2,121.5524117,156.4001497,39.57120423,155.5439712,18
3,2,5,3,25.60567226,145.4273504,62.80968857,21.0671733,18
2,1,5,2,48.29285116,20.18297679,156.5935832,42.16843469,18
2,3,4,3,124.2445122,36.69707801,67.53183188,31.18881934,18
1,2,4,2,58.22576769,28.51026506,154.2920049,29.24939518,18
1,3,5,1,161.7935619,22.66006328,130.9418639,157.9170293,18
1,2,4,1,39.97505022,67.01751684,154.593193,48.37847937,18
1,2,5,1,146.92704,53.23489419,21.22258247,140.7088813,18
2,3,4,2,28.97766036,130.1057505,65.73334215,28.10194124,18
1,3,4,3,108.5276542,31.60894301,152.3183084,31.46236566,18
1,3,4,1,134.1340057,53.891212,16.22159011,131.2749149,18
3,1,5,3,160.5043115,22.79239044,124.6286807,154.4204403,18
1,3,4,3,149.1237685,22.08220875,121.1329163,22.93830019,18
3,1,5,1,70.08374609,159.3214518,107.1396091,159.3240844,18
2,3,5,2,145.5383831,31.15780694,65.59194839,148.7397752,18
3,1,5,3,150.0381494,23.79549574,117.4374009,148.4834662,18
3,1,4,1,18.72791575,132.2147102,50.72711847,132.3674283,18
2,3,5,3,162.7922545,74.2421374,51.23842577,73.10782103,18
2,1,4,1,154.8177016,129.2201632,31.59668915,116.121186,18
3,1,4,3,115.1817313,28.36697933,52.14346593,114.7492697,18
1,3,5,1,116.1059189,141.5203978,72.04645976,124.1826008,18
1,3,5,3,62.22625075,112.3111361,139.9365511,112.9739268,18
2,1,5,2,131.944109,16.7802859,51.08018618,127.9110255,18
3,2,4,2,163.362103,119.4740146,71.28635211,121.6659045,18
3,2,4,3,61.74188519,29.1416162,158.1334003,54.57098363,18
3,2,5,3,109.0407416,67.9643978,129.8538021,112.3903314,18
2,3,5,2,157.0858256,67.51490284,42.62448014,154.3052371,18
1,2,5,1,32.81897779,106.3398354,146.2230585,27.69437079,18
1,3,4,3,125.6832591,157.5351825,47.05824826,157.9346833,18
1,3,4,1,117.1703568,42.66500383,67.26431884,120.5715041,18
2,3,4,3,69.21806959,38.36872265,129.9595314,43.95664021,18
1,2,4,2,19.94740912,155.7219178,40.18745759,161.5537178,18
3,1,5,1,59.59476358,163.7701631,141.0521471,155.0615167,18
3,1,4,1,39.18213002,122.7292055,144.6631719,122.2381509,18
1,2,5,2,110.9698414,149.8584602,69.09457581,140.7970076,18
2,1,4,2,58.25332345,155.9130737,121.5303574,62.216366,18
2,3,4,2,15.20712438,110.629786,38.43290874,18.58623355,18
3,1,5,3,142.6270991,67.13136586,39.72802413,139.2827938,18
1,2,4,1,122.5879244,18.38312987,159.6740669,129.441665,18
3,2,5,2,49.21557716,136.9110235,160.6816901,130.5624536,18
2,1,5,1,40.08127676,66.23286503,128.370297,63.72205747,18
2,3,5,3,31.80655311,54.470645,160.6110762,54.50720618,18
3,2,4,3,109.2898956,144.3254866,44.31639112,115.9066234,18
1,3,5,1,108.8281954,32.83918122,158.0432341,116.3545234,18
1,3,4,3,149.4740493,107.5901023,49.02093174,113.6071362,18
3,1,4,1,32.02923662,66.37759038,125.3949225,65.0427492,18
2,1,4,1,120.0927801,160.0110514,64.48641623,151.4311694,18
2,3,4,2,108.9620102,139.1684012,69.41646725,111.3946812,18
2,3,5,3,129.045076,54.21899605,164.73726,66.04883742,18
3,2,5,2,71.82156429,20.82125614,140.6416333,39.3262879,18
1,2,5,1,155.1484787,116.5712522,60.30143665,139.9420741,18
2,1,5,2,137.1063418,62.07165137,23.11199904,127.9143413,18
1,2,4,1,71.28703649,41.78339549,143.6772957,61.48825543,18
3,1,5,1,140.0157402,107.9450944,42.45432814,110.4849026,18
1,2,4,2,31.84201515,110.0348013,144.9161183,106.1168961,18
3,1,5,3,158.2958955,62.61345136,23.61592213,156.284,18
1,2,5,2,18.11289281,72.18675554,156.289807,54.61923173,18
3,1,4,3,71.42736192,27.34408215,156.6304661,62.21515253,18
1,3,4,1,48.43373677,106.5261612,155.9349174,53.13266611,18
3,2,4,3,27.65550776,53.29316068,132.3350306,30.00960485,18
1,3,5,3,146.4562923,62.22335967,38.0635171,56.63844412,18
2,1,5,1,67.43690107,33.60262743,123.3415264,22.90230241,18
3,2,4,2,64.03906184,124.1591558,24.3182528,118.4872325,18
2,3,5,2,28.28719386,63.29642286,139.162812,38.90146774,18
2,1,4,2,18.07885329,60.52059784,140.917828,20.08178691,18
3,1,5,1,107.8423656,136.9812925,19.95664181,135.2240726,18
1,2,4,1,140.3291214,105.0577676,53.83445855,131.7289276,18
3,2,4,2,110.7929575,35.69253737,155.6574989,41.67645657,18
1,3,4,1,44.6863608,145.2089221,20.78736144,52.99679063,18
3,2,5,2,41.00012399,160.3420466,129.762026,149.3149495,18
3,2,5,3,31.78320449,154.1654463,121.5770521,31.83956501,18
2,3,4,3,49.33314193,159.3094834,21.66022881,157.8332662,18
2,1,5,2,30.10658952,127.9598797,150.5714798,38.75328132,18
3,1,5,1,161.2791523,23.63430927,112.7546114,18.32042788,18
1,3,4,3,122.3903656,45.53914742,156.9855205,50.66977837,18
1,3,4,1,136.2449651,163.5214404,30.21659564,129.1713871,18
3,1,5,3,49.61345916,115.1653788,136.2956098,52.91631866,18
1,2,4,2,65.25596777,109.1724957,31.33848299,115.3375584,18
2,1,5,1,110.3069207,45.59901668,156.5386911,48.32516433,18
1,2,4,1,122.4474832,163.6311254,32.79028949,118.4509775,18
2,3,4,2,142.6623454,36.90530812,112.6220529,133.9110739,18
1,3,4,3,52.61500173,144.4775894,23.04088525,130.9552526,18
3,2,5,3,159.3123059,125.4984792,28.14015428,151.3271775,18
1,2,5,2,70.03865443,118.1090307,145.5104694,120.6135477,18
2,1,4,2,15.3109423,72.97768688,123.3503823,22.72953387,18
2,3,5,2,66.59586203,142.5242028,36.23620642,66.91011059,18
2,1,5,1,41.31738718,122.4062616,153.3426711,121.8470085,18
3,1,5,3,140.2946124,15.53664553,163.7820673,130.2354289,18
2,3,4,3,54.49838586,139.2207377,115.435993,138.0063764,18
2,1,4,1,156.8024407,105.989073,134.6017976,105.8177601,18
2,1,5,1,40.56910801,137.5220397,72.86253329,119.1343073,18
1,2,5,2,105.3523936,47.47671367,161.3725629,61.25393344,18
1,2,4,2,114.3187607,43.74642152,153.4550914,56.95409918,18
3,1,4,3,60.73295619,109.260012,22.39809303,64.18113057,18
2,3,4,2,32.89264177,110.2863453,132.8773573,25.30143055,18
1,3,5,1,120.9809623,68.12550033,41.65443154,117.76141,18
1,3,5,3,157.044243,71.02879279,35.65153911,67.50328261,18
3,2,5,2,155.3001557,22.65740395,49.76527763,28.54298759,18
1,2,4,1,142.2462379,117.3856858,23.53404569,149.7461479,18
2,1,5,2,124.5098564,54.31681052,149.7742668,123.8147899,18
3,2,4,2,127.1274547,31.92516788,162.8078988,30.9667671,18
3,1,4,3,158.3189175,45.18547429,23.68587547,155.9354201,18
1,3,4,1,36.83456112,16.22698531,117.2430139,36.336462,18
3,1,5,1,39.00347417,61.08628338,15.91400637,60.06994482,18
3,2,5,3,53.29602607,142.5946049,27.33502016,58.8153537,18
